,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
471,621,w8bc33f5,4,Animal_Red,"{""Q0"":""+5""}",5.0,Animal,Red,-7,-12.0,Animal_Red
472,622,w8bc33f5,4,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,1,8.0,Animal_Yellow
473,623,w8bc33f5,4,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,-4,-9.0,Food_Red
474,624,w8bc33f5,5,Food_Green,"{""Q0"":""+8""}",8.0,Food,Green,8,0.0,Food_Green
475,625,w8bc33f5,5,Food_Yellow,"{""Q0"":""-4""}",-4.0,Food,Yellow,-9,-5.0,Food_Yellow
476,626,w8bc33f5,5,Food_Red,"{""Q0"":""+8""}",8.0,Food,Red,5,-3.0,Food_Red
477,627,w8bc33f5,5,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-6,-5.0,Scene_Green
478,628,w8bc33f5,5,Scene_Yellow,"{""Q0"":""-3""}",-3.0,Scene,Yellow,3,6.0,Scene_Yellow
479,629,w8bc33f5,5,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,-7,-11.0,Object_Green
480,630,w2b37aae,1,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,-7,-10.0,Food_Blue
481,631,w2b37aae,1,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-3,-2.0,Food_Yellow
482,632,w2b37aae,1,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,9,11.0,Food_Red
483,633,w2b37aae,1,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,-6,-7.0,Object_Blue
484,634,w2b37aae,1,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,5,7.0,Object_Yellow
485,635,w2b37aae,1,Scene_Blue,"{""Q0"":""+8""}",8.0,Scene,Blue,8,0.0,Scene_Blue
486,636,w2b37aae,2,Animal_Blue,"{""Q0"":""+5""}",5.0,Animal,Blue,-8,-13.0,Animal_Blue
487,637,w2b37aae,2,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,5,3.0,Animal_Red
488,638,w2b37aae,2,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,4,8.0,Animal_Yellow
489,639,w2b37aae,2,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,9,0.0,Object_Blue
490,640,w2b37aae,2,Object_Red,"{""Q0"":""+5""}",5.0,Object,Red,-1,-6.0,Object_Red
491,641,w2b37aae,2,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,-2,-6.0,Food_Blue
492,642,w2b37aae,3,Scene_Green,"{""Q0"":""-8""}",-8.0,Scene,Green,8,16.0,Scene_Green
493,643,w2b37aae,3,Scene_Red,"{""Q0"":""-9""}",-9.0,Scene,Red,-9,0.0,Scene_Red
494,644,w2b37aae,3,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
495,645,w2b37aae,3,Food_Green,"{""Q0"":""-4""}",-4.0,Food,Green,-6,-2.0,Food_Green
496,646,w2b37aae,3,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,1,-4.0,Food_Red
497,647,w2b37aae,3,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-3,0.0,Animal_Green
498,648,w2b37aae,4,Animal_Green,"{""Q0"":""+3""}",3.0,Animal,Green,-7,-10.0,Animal_Green
499,649,w2b37aae,4,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,2,5.0,Animal_Yellow
500,650,w2b37aae,4,Animal_Blue,"{""Q0"":""+5""}",5.0,Animal,Blue,6,1.0,Animal_Blue
501,651,w2b37aae,4,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,8,6.0,Scene_Green
502,652,w2b37aae,4,Scene_Yellow,"{""Q0"":""-5""}",-5.0,Scene,Yellow,-9,-4.0,Scene_Yellow
503,653,w2b37aae,4,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,-5,-7.0,Object_Green
504,654,w2b37aae,5,Object_Yellow,"{""Q0"":""+9""}",9.0,Object,Yellow,-8,-17.0,Object_Yellow
505,655,w2b37aae,5,Object_Red,"{""Q0"":""+7""}",7.0,Object,Red,9,2.0,Object_Red
506,656,w2b37aae,5,Object_Green,"{""Q0"":""-3""}",-3.0,Object,Green,-2,1.0,Object_Green
507,657,w2b37aae,5,Scene_Yellow,"{""Q0"":""-5""}",-5.0,Scene,Yellow,5,10.0,Scene_Yellow
508,658,w2b37aae,5,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-4,-6.0,Scene_Red
509,659,w2b37aae,5,Food_Yellow,"{""Q0"":""-4""}",-4.0,Food,Yellow,7,11.0,Food_Yellow
510,660,w4ebac4c,1,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-3,3.0,Food_Blue
511,661,w4ebac4c,1,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,-8,-2.0,Food_Green
512,662,w4ebac4c,1,Food_Yellow,"{""Q0"":""+3""}",3.0,Food,Yellow,9,6.0,Food_Yellow
513,663,w4ebac4c,1,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,-5,-11.0,Scene_Blue
514,664,w4ebac4c,1,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,7,1.0,Scene_Green
515,665,w4ebac4c,1,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,6,0.0,Animal_Blue
516,666,w4ebac4c,2,Object_Yellow,"{""Q0"":""+5""}",5.0,Object,Yellow,7,2.0,Object_Yellow
517,667,w4ebac4c,2,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,-3,-6.0,Object_Red
518,668,w4ebac4c,2,Object_Green,"{""Q0"":""-6""}",-6.0,Object,Green,-6,0.0,Object_Green
519,669,w4ebac4c,2,Food_Yellow,"{""Q0"":""+3""}",3.0,Food,Yellow,-9,-12.0,Food_Yellow
520,670,w4ebac4c,2,Food_Red,"{""Q0"":""+8""}",8.0,Food,Red,8,0.0,Food_Red
521,671,w4ebac4c,2,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,5,3.0,Scene_Yellow
522,672,w4ebac4c,3,Animal_Red,"{""Q0"":""+5""}",5.0,Animal,Red,6,1.0,Animal_Red
523,673,w4ebac4c,3,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,5,1.0,Animal_Green
524,674,w4ebac4c,3,Animal_Yellow,"{""Q0"":""+8""}",8.0,Animal,Yellow,-8,-16.0,Animal_Yellow
525,675,w4ebac4c,3,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,7,1.0,Scene_Red
526,676,w4ebac4c,3,Scene_Green,"{""Q0"":""-3""}",-3.0,Scene,Green,-2,1.0,Scene_Green
527,677,w4ebac4c,3,Food_Red,"{""Q0"":""+8""}",8.0,Food,Red,-9,-17.0,Food_Red
528,678,w4ebac4c,4,Scene_Yellow,"{""Q0"":""+6""}",6.0,Scene,Yellow,-4,-10.0,Scene_Yellow
529,679,w4ebac4c,4,Scene_Blue,"{""Q0"":""+3""}",3.0,Scene,Blue,2,-1.0,Scene_Blue
530,680,w4ebac4c,4,Scene_Red,"{""Q0"":""-6""}",-6.0,Scene,Red,3,9.0,Scene_Red
531,681,w4ebac4c,4,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,7,11.0,Object_Yellow
532,682,w4ebac4c,4,Object_Blue,"{""Q0"":""-5""}",-5.0,Object,Blue,-9,-4.0,Object_Blue
533,683,w4ebac4c,4,Animal_Yellow,"{""Q0"":""+8""}",8.0,Animal,Yellow,-6,-14.0,Animal_Yellow
534,684,w4ebac4c,5,Animal_Green,"{""Q0"":""-6""}",-6.0,Animal,Green,8,14.0,Animal_Green
535,685,w4ebac4c,5,Animal_Blue,"{""Q0"":""-7""}",-7.0,Animal,Blue,-7,0.0,Animal_Blue
536,686,w4ebac4c,5,Animal_Red,"{""Q0"":""-6""}",-6.0,Animal,Red,-4,2.0,Animal_Red
537,687,w4ebac4c,5,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,-9,-12.0,Object_Green
538,688,w4ebac4c,5,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,2,4.0,Object_Blue
539,689,w4ebac4c,5,Food_Green,"{""Q0"":""+3""}",3.0,Food,Green,6,3.0,Food_Green
540,690,w95f2351,1,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,5,0.0,Object_Green
541,691,w95f2351,1,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
542,692,w95f2351,1,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,-4,-7.0,Object_Red
543,693,w95f2351,1,Food_Green,"{""Q0"":""-8""}",-8.0,Food,Green,-8,0.0,Food_Green
544,694,w95f2351,1,Food_Yellow,"{""Q0"":""+3""}",3.0,Food,Yellow,3,0.0,Food_Yellow
545,695,w95f2351,1,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,6,2.0,Animal_Green
546,696,w95f2351,2,Animal_Green,"{""Q0"":""+6""}",6.0,Animal,Green,6,0.0,Animal_Green
547,697,w95f2351,2,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
548,698,w95f2351,2,Animal_Red,"{""Q0"":""-7""}",-7.0,Animal,Red,-7,0.0,Animal_Red
549,699,w95f2351,2,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,4,0.0,Food_Green
550,700,w95f2351,2,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
551,701,w95f2351,2,Scene_Green,"{""Q0"":""-8""}",-8.0,Scene,Green,-8,0.0,Scene_Green
552,702,w95f2351,3,Scene_Red,"{""Q0"":""+5""}",5.0,Scene,Red,5,0.0,Scene_Red
553,703,w95f2351,3,Scene_Blue,"{""Q0"":""+4""}",4.0,Scene,Blue,4,0.0,Scene_Blue
554,704,w95f2351,3,Scene_Yellow,"{""Q0"":""-6""}",-6.0,Scene,Yellow,-6,0.0,Scene_Yellow
555,705,w95f2351,3,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,3,0.0,Object_Red
556,706,w95f2351,3,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
557,707,w95f2351,3,Food_Red,"{""Q0"":""-7""}",-7.0,Food,Red,-7,0.0,Food_Red
558,708,w95f2351,4,Object_Blue,"{""Q0"":""-8""}",-8.0,Object,Blue,-8,0.0,Object_Blue
559,709,w95f2351,4,Object_Yellow,"{""Q0"":""+9""}",9.0,Object,Yellow,9,0.0,Object_Yellow
560,710,w95f2351,4,Object_Green,"{""Q0"":""-4""}",-4.0,Object,Green,-4,0.0,Object_Green
561,711,w95f2351,4,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,7,0.0,Animal_Blue
562,712,w95f2351,4,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
563,713,w95f2351,4,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
564,714,w95f2351,5,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,4,0.0,Food_Red
565,715,w95f2351,5,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,-7,0.0,Food_Yellow
566,716,w95f2351,5,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,6,0.0,Food_Blue
567,717,w95f2351,5,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
568,718,w95f2351,5,Scene_Yellow,"{""Q0"":""+6""}",6.0,Scene,Yellow,5,-1.0,Scene_Yellow
569,719,w95f2351,5,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-3,0.0,Animal_Red
570,720,w4e902e8,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,-3,-8.0,Scene_Blue
571,721,w4e902e8,1,Scene_Red,"{""Q0"":""+5""}",5.0,Scene,Red,-5,-10.0,Scene_Red
572,722,w4e902e8,1,Scene_Yellow,"{""Q0"":""-6""}",-6.0,Scene,Yellow,6,12.0,Scene_Yellow
573,723,w4e902e8,1,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-7,-9.0,Animal_Blue
574,724,w4e902e8,1,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
575,725,w4e902e8,1,Object_Blue,"{""Q0"":""+8""}",8.0,Object,Blue,8,0.0,Object_Blue
576,726,w4e902e8,2,Object_Yellow,"{""Q0"":""+6""}",6.0,Object,Yellow,6,0.0,Object_Yellow
577,727,w4e902e8,2,Object_Green,"{""Q0"":""-6""}",-6.0,Object,Green,-9,-3.0,Object_Green
578,728,w4e902e8,2,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,5,2.0,Object_Red
579,729,w4e902e8,2,Scene_Yellow,"{""Q0"":""-4""}",-4.0,Scene,Yellow,-4,0.0,Scene_Yellow
580,730,w4e902e8,2,Scene_Green,"{""Q0"":""-9""}",-9.0,Scene,Green,7,16.0,Scene_Green
581,731,w4e902e8,2,Food_Yellow,"{""Q0"":""-3""}",-3.0,Food,Yellow,-3,0.0,Food_Yellow
582,732,w4e902e8,3,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,7,13.0,Food_Green
583,733,w4e902e8,3,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,-9,-11.0,Food_Blue
584,734,w4e902e8,3,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,4,7.0,Food_Red
585,735,w4e902e8,3,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
586,736,w4e902e8,3,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,1,5.0,Scene_Blue
587,737,w4e902e8,3,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-6,-5.0,Animal_Green
588,738,w4e902e8,4,Animal_Red,"{""Q0"":""+5""}",5.0,Animal,Red,-7,-12.0,Animal_Red
589,739,w4e902e8,4,Animal_Green,"{""Q0"":""+3""}",3.0,Animal,Green,3,0.0,Animal_Green
590,740,w4e902e8,4,Animal_Blue,"{""Q0"":""-5""}",-5.0,Animal,Blue,5,10.0,Animal_Blue
591,741,w4e902e8,4,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,8,6.0,Object_Red
592,742,w4e902e8,4,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,-1,-3.0,Object_Green
593,743,w4e902e8,4,Food_Red,"{""Q0"":""-4""}",-4.0,Food,Red,-2,2.0,Food_Red
594,744,w4e902e8,5,Food_Yellow,"{""Q0"":""+9""}",9.0,Food,Yellow,-8,-17.0,Food_Yellow
595,745,w4e902e8,5,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,6,9.0,Food_Blue
596,746,w4e902e8,5,Food_Green,"{""Q0"":""-7""}",-7.0,Food,Green,4,11.0,Food_Green
597,747,w4e902e8,5,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,9,7.0,Object_Yellow
598,748,w4e902e8,5,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,-1,2.0,Object_Blue
599,749,w4e902e8,5,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,-2,-5.0,Animal_Yellow
600,750,w8f37d35,1,Animal_Red,"{""Q0"":""9""}",,Animal,Red,-6,,Animal_Red
601,751,w8f37d35,1,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-4,-2.0,Animal_Green
602,752,w8f37d35,1,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,7,8.0,Animal_Yellow
603,753,w8f37d35,1,Object_Red,"{""Q0"":""""}",,Object,Red,-5,,Object_Red
604,754,w8f37d35,1,Object_Green,"{""Q0"":""""}",,Object,Green,8,,Object_Green
605,755,w8f37d35,1,Food_Red,"{""Q0"":""9""}",,Food,Red,9,,Food_Red
606,756,w8f37d35,2,Scene_Yellow,"{""Q0"":""6""}",,Scene,Yellow,5,,Scene_Yellow
607,757,w8f37d35,2,Scene_Blue,"{""Q0"":""-6""}",-6.0,Scene,Blue,-6,0.0,Scene_Blue
608,758,w8f37d35,2,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
609,759,w8f37d35,2,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-4,-2.0,Animal_Yellow
610,760,w8f37d35,2,Animal_Blue,"{""Q0"":""""}",,Animal,Blue,8,,Animal_Blue
611,761,w8f37d35,2,Food_Yellow,"{""Q0"":""""}",,Food,Yellow,-3,,Food_Yellow
612,762,w8f37d35,3,Food_Green,"{""Q0"":""4""}",,Food,Green,-5,,Food_Green
613,763,w8f37d35,3,Food_Blue,"{""Q0"":""2""}",,Food,Blue,-4,,Food_Blue
614,764,w8f37d35,3,Food_Red,"{""Q0"":""9""}",,Food,Red,7,,Food_Red
615,765,w8f37d35,3,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-8,-6.0,Object_Green
616,766,w8f37d35,3,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,3,6.0,Object_Blue
617,767,w8f37d35,3,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,9,11.0,Animal_Green
618,768,w8f37d35,4,Scene_Blue,"{""Q0"":""2""}",,Scene,Blue,-6,,Scene_Blue
619,769,w8f37d35,4,Scene_Red,"{""Q0"":""4""}",,Scene,Red,5,,Scene_Red
620,770,w8f37d35,4,Scene_Green,"{""Q0"":""2""}",,Scene,Green,4,,Scene_Green
621,771,w8f37d35,4,Object_Blue,"{""Q0"":""1""}",,Object,Blue,7,,Object_Blue
622,772,w8f37d35,4,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-1,1.0,Object_Red
623,773,w8f37d35,4,Animal_Blue,"{""Q0"":""3""}",,Animal,Blue,-3,,Animal_Blue
624,774,w8f37d35,5,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-6,-4.0,Food_Yellow
625,775,w8f37d35,5,Food_Green,"{""Q0"":""+3""}",3.0,Food,Green,-5,-8.0,Food_Green
626,776,w8f37d35,5,Food_Blue,"{""Q0"":""3""}",,Food,Blue,7,,Food_Blue
627,777,w8f37d35,5,Scene_Yellow,"{""Q0"":""4""}",,Scene,Yellow,-3,,Scene_Yellow
628,778,w8f37d35,5,Scene_Green,"{""Q0"":""-7""}",-7.0,Scene,Green,2,9.0,Scene_Green
629,779,w8f37d35,5,Object_Yellow,"{""Q0"":""+8""}",8.0,Object,Yellow,8,0.0,Object_Yellow
630,810,wada012d,1,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,8,0.0,Scene_Green
631,811,wada012d,1,Scene_Blue,"{""Q0"":""3""}",,Scene,Blue,-4,,Scene_Blue
632,812,wada012d,1,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-5,-3.0,Scene_Yellow
633,813,wada012d,1,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-9,-4.0,Food_Green
634,814,wada012d,1,Food_Blue,"{""Q0"":""+5""}",5.0,Food,Blue,3,-2.0,Food_Blue
635,815,wada012d,1,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
636,816,wada012d,2,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,4,0.0,Food_Red
637,817,wada012d,2,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,7,4.0,Food_Blue
638,818,wada012d,2,Food_Yellow,"{""Q0"":""-4""}",-4.0,Food,Yellow,-8,-4.0,Food_Yellow
639,819,wada012d,2,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,5,3.0,Object_Red
640,820,wada012d,2,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-1,3.0,Object_Blue
641,821,wada012d,2,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-6,-4.0,Scene_Red
642,822,wada012d,3,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,5,1.0,Scene_Yellow
643,823,wada012d,3,Scene_Blue,"{""Q0"":""-9""}",-9.0,Scene,Blue,-9,0.0,Scene_Blue
644,824,wada012d,3,Scene_Red,"{""Q0"":""+8""}",8.0,Scene,Red,7,-1.0,Scene_Red
645,825,wada012d,3,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-4,0.0,Animal_Yellow
646,826,wada012d,3,Animal_Blue,"{""Q0"":""+5""}",5.0,Animal,Blue,3,-2.0,Animal_Blue
647,827,wada012d,3,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,-2,1.0,Object_Yellow
648,828,wada012d,4,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,8,12.0,Animal_Yellow
649,829,wada012d,4,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,-6,-8.0,Animal_Red
650,830,wada012d,4,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-3,2.0,Animal_Green
651,831,wada012d,4,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,-9,-5.0,Object_Yellow
652,832,wada012d,4,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
653,833,wada012d,4,Food_Yellow,"{""Q0"":""-5""}",-5.0,Food,Yellow,4,9.0,Food_Yellow
654,834,wada012d,5,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,7,3.0,Animal_Green
655,835,wada012d,5,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-8,-5.0,Animal_Red
656,836,wada012d,5,Animal_Blue,"{""Q0"":""-9""}",-9.0,Animal,Blue,5,14.0,Animal_Blue
657,837,wada012d,5,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-6,-1.0,Food_Green
658,838,wada012d,5,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,3,-1.0,Food_Red
659,839,wada012d,5,Scene_Green,"{""Q0"":""-6""}",-6.0,Scene,Green,-4,2.0,Scene_Green
660,840,wc9d64f4,1,Food_Green,"{""Q0"":""+6""}",6.0,Food,Green,5,-1.0,Food_Green
661,841,wc9d64f4,1,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,-4,-8.0,Food_Yellow
662,842,wc9d64f4,1,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-3,-5.0,Food_Red
663,843,wc9d64f4,1,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,-9,-11.0,Object_Green
664,844,wc9d64f4,1,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,6,3.0,Object_Yellow
665,845,wc9d64f4,1,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,7,5.0,Animal_Green
666,846,wc9d64f4,2,Object_Yellow,"{""Q0"":""-6""}",-6.0,Object,Yellow,-6,0.0,Object_Yellow
667,847,wc9d64f4,2,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,5,3.0,Object_Blue
668,848,wc9d64f4,2,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
669,849,wc9d64f4,2,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,8,0.0,Scene_Yellow
670,850,wc9d64f4,2,Scene_Blue,"{""Q0"":""+3""}",3.0,Scene,Blue,-3,-6.0,Scene_Blue
671,851,wc9d64f4,2,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,-7,0.0,Animal_Yellow
672,852,wc9d64f4,3,Animal_Red,"{""Q0"":""+8""}",8.0,Animal,Red,-8,-16.0,Animal_Red
673,853,wc9d64f4,3,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,9,2.0,Animal_Blue
674,854,wc9d64f4,3,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-2,0.0,Animal_Yellow
675,855,wc9d64f4,3,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,7,5.0,Food_Red
676,856,wc9d64f4,3,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,-3,0.0,Food_Blue
677,857,wc9d64f4,3,Object_Red,"{""Q0"":""+6""}",6.0,Object,Red,6,0.0,Object_Red
678,858,wc9d64f4,4,Animal_Green,"{""Q0"":""+8""}",8.0,Animal,Green,-8,-16.0,Animal_Green
679,859,wc9d64f4,4,Animal_Red,"{""Q0"":""+3""}",3.0,Animal,Red,3,0.0,Animal_Red
680,860,wc9d64f4,4,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,6,0.0,Animal_Blue
681,861,wc9d64f4,4,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,9,0.0,Scene_Green
682,862,wc9d64f4,4,Scene_Red,"{""Q0"":""-4""}",-4.0,Scene,Red,-4,0.0,Scene_Red
683,863,wc9d64f4,4,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-5,0.0,Food_Green
684,864,wc9d64f4,5,Scene_Blue,"{""Q0"":""-8""}",-8.0,Scene,Blue,-8,0.0,Scene_Blue
685,865,wc9d64f4,5,Scene_Yellow,"{""Q0"":""+7""}",7.0,Scene,Yellow,7,0.0,Scene_Yellow
686,866,wc9d64f4,5,Scene_Green,"{""Q0"":""+5""}",5.0,Scene,Green,5,0.0,Scene_Green
687,867,wc9d64f4,5,Food_Blue,"{""Q0"":""+9""}",9.0,Food,Blue,9,0.0,Food_Blue
688,868,wc9d64f4,5,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
689,869,wc9d64f4,5,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-4,0.0,Object_Blue
690,870,w28f36aa,1,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-7,-5.0,Object_Blue
691,871,w28f36aa,1,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,4,1.0,Object_Yellow
692,872,w28f36aa,1,Object_Red,"{""Q0"":""-8""}",-8.0,Object,Red,6,14.0,Object_Red
693,873,w28f36aa,1,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,8,0.0,Food_Blue
694,874,w28f36aa,1,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,-3,4.0,Food_Yellow
695,875,w28f36aa,1,Animal_Blue,"{""Q0"":""+3""}",3.0,Animal,Blue,-2,-5.0,Animal_Blue
696,876,w28f36aa,2,Food_Yellow,"{""Q0"":""-3""}",-3.0,Food,Yellow,3,6.0,Food_Yellow
697,877,w28f36aa,2,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,5,-1.0,Food_Blue
698,878,w28f36aa,2,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,-6,0.0,Food_Green
699,879,w28f36aa,2,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,7,-1.0,Scene_Yellow
700,880,w28f36aa,2,Scene_Blue,"{""Q0"":""+3""}",3.0,Scene,Blue,-2,-5.0,Scene_Blue
701,881,w28f36aa,2,Object_Yellow,"{""Q0"":""-6""}",-6.0,Object,Yellow,-9,-3.0,Object_Yellow
702,882,w28f36aa,3,Scene_Blue,"{""Q0"":""-6""}",-6.0,Scene,Blue,-4,2.0,Scene_Blue
703,883,w28f36aa,3,Scene_Red,"{""Q0"":""+3""}",3.0,Scene,Red,-2,-5.0,Scene_Red
704,884,w28f36aa,3,Scene_Green,"{""Q0"":""-5""}",-5.0,Scene,Green,5,10.0,Scene_Green
