,index,Unnamed: 0,wid,game,item,order,shown
840,886,886,w93de42b,2,Animal_Land_Solid_Small,2,True
841,887,887,w93de42b,2,Object_Land_Solid_Large,3,True
842,888,888,w93de42b,2,Animal_Land_Solid_Large,5,True
843,889,889,w93de42b,2,Animal_Sea_Pattern_Small,6,True
844,890,890,w93de42b,3,Object_Land_Pattern_Large,1,True
845,891,891,w93de42b,3,Animal_Land_Solid_Large,4,True
846,892,892,w93de42b,3,Animal_Sea_Pattern_Large,5,True
847,893,893,w93de42b,3,Animal_Sea_Solid_Large,6,True
848,894,894,w93de42b,4,Object_Land_Pattern_Small,1,True
849,895,895,w93de42b,4,Animal_Sea_Solid_Small,2,True
850,896,896,w93de42b,4,Object_Sea_Solid_Small,3,True
851,897,897,w93de42b,4,Object_Sea_Solid_Large,4,True
852,898,898,w93de42b,4,Object_Sea_Pattern_Large,5,True
853,899,899,w93de42b,5,Object_Sea_Pattern_Small,1,True
854,900,900,w93de42b,5,Object_Sea_Solid_Large,2,False
855,901,901,w93de42b,5,Object_Land_Solid_Large,3,True
856,902,902,w93de42b,5,Animal_Sea_Solid_Small,4,True
857,903,903,w93de42b,6,Animal_Land_Pattern_Large,1,True
858,904,904,w93de42b,6,Object_Land_Pattern_Small,2,True
859,905,905,wa88aaed,1,Object_Sea_Pattern_Large,1,True
860,906,906,wa88aaed,1,Animal_Sea_Solid_Small,2,True
861,907,907,wa88aaed,1,Object_Sea_Solid_Large,3,True
862,908,908,wa88aaed,1,Animal_Land_Solid_Small,4,True
863,909,909,wa88aaed,1,Object_Sea_Solid_Small,5,True
864,910,910,wa88aaed,2,Animal_Land_Solid_Large,1,True
865,911,911,wa88aaed,2,Animal_Land_Pattern_Large,2,True
866,912,912,wa88aaed,2,Object_Sea_Solid_Small,3,True
867,913,913,wa88aaed,2,Object_Land_Solid_Large,4,True
868,914,914,wa88aaed,2,Animal_Land_Solid_Small,5,False
869,915,915,wa88aaed,3,Animal_Land_Pattern_Small,1,True
870,916,916,wa88aaed,3,Object_Sea_Solid_Large,2,True
871,917,917,wa88aaed,3,Object_Sea_Solid_Small,3,False
872,918,918,wa88aaed,4,Animal_Land_Pattern_Small,1,True
873,919,919,wa88aaed,4,Animal_Sea_Solid_Small,2,True
874,920,920,wa88aaed,4,Object_Land_Pattern_Large,3,True
875,921,921,wa88aaed,4,Animal_Sea_Solid_Large,4,True
876,922,922,wa88aaed,5,Object_Sea_Solid_Large,1,True
877,923,923,wa88aaed,5,Animal_Sea_Solid_Large,2,True
878,924,924,wa88aaed,5,Object_Land_Pattern_Large,3,False
879,925,925,wa88aaed,5,Animal_Sea_Pattern_Small,4,True
880,926,926,wa88aaed,5,Object_Land_Pattern_Small,5,True
881,927,927,wa88aaed,5,Object_Land_Solid_Small,6,False
882,928,928,wa88aaed,6,Animal_Land_Solid_Small,1,True
883,929,929,wa88aaed,6,Animal_Land_Pattern_Large,2,True
884,930,930,wa88aaed,6,Object_Land_Pattern_Small,3,True
885,931,931,wa88aaed,6,Object_Sea_Solid_Small,4,True
886,932,932,wa88aaed,6,Animal_Sea_Solid_Small,5,False
887,933,933,wa88aaed,7,Object_Land_Pattern_Large,1,True
888,934,934,wa88aaed,7,Object_Sea_Solid_Large,2,True
889,935,935,wa88aaed,7,Object_Sea_Solid_Small,3,True
890,936,936,wa88aaed,7,Object_Land_Solid_Large,4,True
891,937,937,wa88aaed,7,Animal_Sea_Solid_Small,5,True
892,938,938,wa88aaed,7,Object_Land_Solid_Small,6,False
893,939,939,w4140fe6,1,Object_Land_Pattern_Large,1,False
894,940,940,w4140fe6,1,Object_Sea_Pattern_Large,2,True
895,941,941,w4140fe6,1,Object_Sea_Pattern_Small,3,False
896,942,942,w4140fe6,1,Animal_Sea_Solid_Small,4,True
897,943,943,w4140fe6,1,Animal_Sea_Pattern_Large,5,False
898,944,944,w4140fe6,1,Object_Sea_Solid_Small,6,True
899,945,945,w4140fe6,2,Object_Land_Pattern_Small,1,True
900,946,946,w4140fe6,2,Object_Land_Solid_Small,2,True
901,947,947,w4140fe6,3,Animal_Sea_Pattern_Large,1,True
902,948,948,w4140fe6,3,Object_Sea_Solid_Large,2,True
903,949,949,w4140fe6,3,Animal_Land_Pattern_Large,3,True
904,950,950,w4140fe6,3,Animal_Land_Solid_Large,4,False
905,951,951,w4140fe6,3,Object_Sea_Solid_Small,5,False
906,952,952,w4140fe6,4,Animal_Sea_Pattern_Large,1,True
907,953,953,w4140fe6,4,Object_Land_Pattern_Large,2,True
908,954,954,w4140fe6,4,Animal_Sea_Solid_Small,3,True
909,955,955,w4140fe6,4,Animal_Sea_Pattern_Small,4,True
910,956,956,w4140fe6,4,Animal_Land_Pattern_Small,5,True
911,957,957,w4140fe6,5,Animal_Sea_Pattern_Large,1,False
912,958,958,w4140fe6,5,Animal_Sea_Solid_Small,2,False
913,959,959,w4140fe6,5,Animal_Sea_Pattern_Small,3,True
914,960,960,w4140fe6,5,Animal_Sea_Solid_Large,4,True
915,961,961,w4140fe6,6,Object_Land_Pattern_Small,1,True
916,962,962,w4140fe6,6,Animal_Sea_Solid_Large,2,False
917,963,963,w4140fe6,6,Object_Sea_Solid_Small,3,True
918,964,964,w4140fe6,6,Animal_Sea_Pattern_Small,4,False
919,965,965,w4140fe6,6,Animal_Land_Solid_Large,5,True
920,966,966,w4140fe6,7,Animal_Sea_Solid_Large,1,False
921,967,967,w4140fe6,7,Object_Land_Pattern_Large,2,True
922,968,968,w4140fe6,7,Object_Sea_Solid_Small,3,True
923,969,969,w4140fe6,7,Animal_Sea_Solid_Small,4,True
924,970,970,w4140fe6,7,Object_Land_Pattern_Small,5,False
925,971,971,w4140fe6,7,Object_Land_Solid_Small,6,False
926,972,972,w6079012,1,Animal_Land_Solid_Large,1,False
927,973,973,w6079012,1,Animal_Sea_Solid_Small,2,True
928,974,974,w6079012,1,Object_Sea_Solid_Large,3,True
929,975,975,w6079012,1,Animal_Land_Pattern_Large,4,False
930,976,976,w6079012,1,Animal_Sea_Pattern_Small,5,True
931,977,977,w6079012,2,Animal_Land_Solid_Large,1,True
932,978,978,w6079012,2,Object_Sea_Solid_Small,2,True
933,979,979,w6079012,2,Animal_Land_Pattern_Large,3,True
934,980,980,w6079012,2,Object_Sea_Solid_Large,4,False
935,981,981,w6079012,2,Object_Sea_Pattern_Large,5,False
936,982,982,w6079012,2,Object_Land_Solid_Small,6,True
937,983,983,w6079012,3,Animal_Land_Pattern_Large,1,True
938,984,984,w6079012,3,Animal_Land_Pattern_Small,2,True
939,985,985,w6079012,3,Object_Sea_Solid_Large,3,True
940,986,986,w6079012,3,Object_Sea_Pattern_Small,4,True
941,987,987,w6079012,3,Object_Land_Pattern_Small,5,False
942,988,988,w6079012,4,Animal_Land_Pattern_Small,1,True
943,989,989,w6079012,4,Animal_Land_Pattern_Large,2,False
944,990,990,w6079012,4,Object_Land_Solid_Large,3,False
945,991,991,w6079012,4,Animal_Sea_Solid_Small,5,True
946,992,992,w6079012,4,Object_Land_Pattern_Large,6,True
947,993,993,w6079012,5,Animal_Sea_Solid_Large,1,True
948,994,994,w6079012,5,Animal_Sea_Pattern_Small,2,True
949,995,995,w6079012,5,Object_Sea_Solid_Large,3,True
950,996,996,w6079012,5,Object_Sea_Pattern_Small,4,True
951,997,997,w6079012,5,Object_Land_Pattern_Small,5,True
952,998,998,w6079012,6,Animal_Land_Solid_Large,1,True
953,999,999,w6079012,6,Object_Land_Solid_Small,2,True
954,1000,1000,w6079012,6,Object_Sea_Pattern_Small,3,False
955,1001,1001,w6079012,6,Object_Sea_Solid_Small,4,True
956,1002,1002,w6079012,6,Object_Land_Pattern_Small,5,True
957,1003,1003,w6079012,6,Object_Sea_Pattern_Large,6,False
958,1004,1004,w6079012,7,Object_Land_Solid_Small,1,False
959,1005,1005,w6079012,7,Animal_Sea_Pattern_Small,2,False
960,1006,1006,w6079012,7,Object_Sea_Solid_Small,3,True
961,1007,1007,w6079012,7,Object_Sea_Solid_Large,4,True
962,1008,1008,w6079012,7,Object_Sea_Pattern_Small,5,True
963,1009,1009,w6079012,7,Object_Land_Pattern_Large,6,True
964,1010,1010,w6c5aa72,2,Animal_Sea_Solid_Large,1,True
965,1011,1011,w6c5aa72,2,Object_Sea_Solid_Large,2,True
966,1012,1012,w6c5aa72,2,Object_Land_Pattern_Small,4,True
967,1013,1013,w6c5aa72,4,Object_Sea_Solid_Small,6,True
968,1014,1014,wfd759db,1,Object_Sea_Solid_Large,1,True
969,1015,1015,wfd759db,1,Object_Sea_Pattern_Large,2,True
970,1016,1016,wfd759db,1,Animal_Sea_Pattern_Small,3,True
971,1017,1017,wfd759db,1,Object_Sea_Solid_Small,4,True
972,1018,1018,wfd759db,1,Animal_Sea_Solid_Small,5,True
973,1019,1019,wfd759db,1,Irrelevant,6,False
974,1020,1020,wfd759db,2,Animal_Land_Solid_Large,1,True
975,1021,1021,wfd759db,2,Animal_Land_Pattern_Large,2,True
976,1022,1022,wfd759db,2,Object_Land_Solid_Small,3,True
977,1023,1023,wfd759db,2,Object_Land_Pattern_Small,4,True
978,1024,1024,wfd759db,2,Object_Land_Solid_Large,5,True
979,1025,1025,wfd759db,3,Animal_Land_Pattern_Small,1,True
980,1026,1026,wfd759db,3,Animal_Land_Pattern_Large,2,True
981,1027,1027,wfd759db,3,Animal_Land_Solid_Large,3,False
982,1028,1028,wfd759db,3,Animal_Sea_Pattern_Small,4,True
983,1029,1029,wfd759db,3,Object_Sea_Solid_Small,5,False
984,1030,1030,wfd759db,3,Object_Sea_Solid_Large,6,True
985,1031,1031,wfd759db,4,Animal_Land_Pattern_Small,1,True
986,1032,1032,wfd759db,4,Object_Land_Solid_Large,2,False
987,1033,1033,wfd759db,5,Object_Sea_Solid_Small,1,False
988,1034,1034,wfd759db,5,Animal_Sea_Solid_Small,2,False
989,1035,1035,wfd759db,5,Animal_Sea_Pattern_Small,3,True
990,1036,1036,wfd759db,5,Animal_Land_Pattern_Small,4,False
991,1037,1037,wfd759db,5,Object_Sea_Pattern_Small,5,True
992,1038,1038,wfd759db,6,Object_Sea_Pattern_Large,1,False
993,1039,1039,wfd759db,6,Animal_Land_Pattern_Large,2,True
994,1040,1040,wfd759db,6,Object_Land_Pattern_Small,3,True
995,1041,1041,wfd759db,6,Object_Sea_Solid_Small,4,True
996,1042,1042,wfd759db,6,Object_Land_Solid_Small,5,True
997,1043,1043,wfd759db,7,Object_Sea_Solid_Large,1,True
998,1044,1044,wfd759db,7,Object_Sea_Solid_Small,2,True
999,1045,1045,wfd759db,7,Object_Land_Pattern_Large,3,True
1000,1087,1087,w8146fb9,1,Object_Sea_Pattern_Small,1,False
1001,1088,1088,w8146fb9,1,Animal_Sea_Solid_Large,2,True
1002,1089,1089,w8146fb9,1,Object_Sea_Pattern_Large,3,False
1003,1090,1090,w8146fb9,1,Animal_Land_Solid_Large,4,True
1004,1091,1091,w8146fb9,1,Animal_Land_Solid_Small,5,True
1005,1092,1092,w8146fb9,1,Object_Sea_Solid_Large,6,True
1006,1093,1093,w8146fb9,2,Object_Land_Solid_Large,1,True
1007,1094,1094,w8146fb9,2,Animal_Sea_Solid_Small,2,True
1008,1095,1095,w8146fb9,2,Object_Land_Solid_Small,3,True
1009,1096,1096,w8146fb9,2,Object_Sea_Solid_Small,4,True
1010,1097,1097,w8146fb9,2,Object_Land_Pattern_Small,5,True
1011,1098,1098,w8146fb9,2,Animal_Sea_Solid_Large,6,True
1012,1099,1099,w8146fb9,3,Object_Sea_Pattern_Small,1,True
1013,1100,1100,w8146fb9,3,Animal_Land_Pattern_Small,2,True
1014,1101,1101,w8146fb9,3,Animal_Sea_Pattern_Large,3,True
1015,1102,1102,w8146fb9,3,Object_Land_Solid_Large,4,True
1016,1103,1103,w8146fb9,3,Object_Land_Pattern_Large,5,True
1017,1104,1104,w8146fb9,4,Object_Land_Pattern_Large,1,True
1018,1105,1105,w8146fb9,4,Animal_Sea_Pattern_Small,2,True
1019,1106,1106,w8146fb9,4,Animal_Land_Solid_Small,3,True
1020,1107,1107,w8146fb9,4,Animal_Sea_Pattern_Large,4,True
1021,1108,1108,w8146fb9,4,Animal_Land_Pattern_Small,5,False
1022,1109,1109,w8146fb9,4,Animal_Land_Pattern_Large,6,True
1023,1110,1110,w8146fb9,5,Object_Land_Pattern_Large,1,False
1024,1111,1111,w8146fb9,5,Object_Land_Solid_Small,2,True
1025,1112,1112,w8146fb9,5,Animal_Sea_Solid_Small,3,True
1026,1113,1113,w8146fb9,5,Object_Sea_Solid_Small,4,True
1027,1114,1114,w8146fb9,5,Animal_Land_Solid_Small,5,True
1028,1115,1115,w8146fb9,6,Animal_Land_Solid_Large,1,True
1029,1116,1116,w8146fb9,6,Object_Land_Pattern_Small,2,True
1030,1117,1117,w8146fb9,6,Animal_Sea_Solid_Large,3,True
1031,1118,1118,w8146fb9,6,Animal_Land_Pattern_Large,4,True
1032,1119,1119,w8146fb9,6,Animal_Sea_Pattern_Large,5,True
1033,1120,1120,w8146fb9,6,Animal_Land_Solid_Small,6,True
1034,1121,1121,w8146fb9,7,Animal_Sea_Pattern_Small,1,True
1035,1122,1122,w8146fb9,7,Object_Sea_Pattern_Small,2,True
1036,1123,1123,w8146fb9,7,Animal_Sea_Pattern_Large,3,True
1037,1124,1124,w8146fb9,7,Animal_Land_Pattern_Small,4,True
1038,1125,1125,w8146fb9,7,Object_Sea_Solid_Large,5,True
1039,1126,1126,w8146fb9,7,Animal_Sea_Solid_Large,6,True
1040,1127,1127,w21be7c0,1,Animal_Sea_Solid_Small,1,False
1041,1128,1128,w21be7c0,1,Animal_Sea_Solid_Small,2,False
1042,1129,1129,w21be7c0,1,Animal_Sea_Solid_Small,3,False
1043,1130,1130,w21be7c0,1,Animal_Sea_Solid_Small,4,False
1044,1131,1131,w21be7c0,1,Animal_Sea_Solid_Small,5,False
1045,1132,1132,w21be7c0,1,Animal_Sea_Solid_Small,6,False
1046,1133,1133,w21be7c0,2,Animal_Sea_Solid_Small,1,True
1047,1134,1134,w21be7c0,2,Object_Sea_Pattern_Large,2,False
1048,1135,1135,w21be7c0,2,Animal_Sea_Solid_Small,3,True
1049,1136,1136,w21be7c0,2,Animal_Sea_Solid_Small,4,True
1050,1137,1137,w21be7c0,2,Animal_Sea_Solid_Small,5,True
1051,1138,1138,w21be7c0,2,Animal_Sea_Solid_Small,6,True
1052,1139,1139,w21be7c0,3,Animal_Land_Pattern_Large,1,True
1053,1140,1140,w21be7c0,3,Object_Sea_Pattern_Small,2,True
1054,1141,1141,w21be7c0,3,Object_Sea_Pattern_Small,3,True
1055,1142,1142,w21be7c0,3,Object_Sea_Pattern_Small,4,True
1056,1143,1143,w21be7c0,3,Animal_Sea_Pattern_Large,5,True
1057,1144,1144,w21be7c0,3,Animal_Sea_Pattern_Large,6,True
1058,1145,1145,w21be7c0,4,Animal_Sea_Pattern_Small,1,True
1059,1146,1146,w21be7c0,4,Animal_Sea_Pattern_Large,2,True
1060,1147,1147,w21be7c0,4,Irrelevant,3,False
1061,1148,1148,w21be7c0,4,Object_Sea_Pattern_Small,4,False
1062,1149,1149,w21be7c0,4,Object_Sea_Pattern_Large,5,True
1063,1150,1150,w21be7c0,4,Object_Sea_Pattern_Large,6,True
1064,1151,1151,w21be7c0,5,Animal_Land_Solid_Small,1,True
1065,1152,1152,w21be7c0,5,Animal_Land_Solid_Small,2,True
1066,1153,1153,w21be7c0,5,Object_Sea_Pattern_Large,3,True
1067,1154,1154,w21be7c0,5,Animal_Land_Pattern_Large,4,False
1068,1155,1155,w21be7c0,5,Animal_Sea_Pattern_Large,5,False
1069,1156,1156,w21be7c0,5,Object_Sea_Pattern_Large,6,True
1070,1157,1157,w21be7c0,6,Animal_Land_Solid_Small,1,True
1071,1158,1158,w21be7c0,6,Animal_Land_Solid_Small,2,True
1072,1159,1159,w21be7c0,6,Animal_Land_Solid_Small,3,True
1073,1160,1160,w21be7c0,6,Animal_Land_Solid_Small,4,True
1074,1161,1161,w21be7c0,6,Animal_Land_Solid_Small,5,True
1075,1162,1162,w21be7c0,6,Animal_Land_Solid_Small,6,True
1076,1163,1163,w21be7c0,7,Animal_Land_Solid_Small,1,False
1077,1164,1164,w21be7c0,7,Animal_Land_Solid_Small,2,False
1078,1165,1165,w21be7c0,7,Animal_Land_Solid_Small,3,False
1079,1166,1166,w21be7c0,7,Object_Sea_Pattern_Small,4,True
1080,1167,1167,w21be7c0,7,Animal_Land_Solid_Small,5,False
1081,1168,1168,w21be7c0,7,Animal_Land_Pattern_Large,6,False
1082,1210,1210,w62f57a5,1,Animal_Land_Solid_Large,1,True
1083,1211,1211,w62f57a5,1,Animal_Sea_Solid_Large,2,True
1084,1212,1212,w62f57a5,1,Object_Sea_Solid_Large,3,True
1085,1213,1213,w62f57a5,1,Animal_Sea_Solid_Small,4,False
1086,1214,1214,w62f57a5,1,Object_Land_Pattern_Large,5,True
1087,1215,1215,w62f57a5,1,Animal_Land_Solid_Small,6,True
1088,1216,1216,w62f57a5,2,Object_Land_Pattern_Small,1,True
1089,1217,1217,w62f57a5,2,Object_Land_Solid_Small,2,True
1090,1218,1218,w62f57a5,2,Object_Sea_Solid_Large,3,False
1091,1219,1219,w62f57a5,2,Animal_Sea_Solid_Large,4,True
1092,1220,1220,w62f57a5,2,Animal_Sea_Solid_Small,5,True
1093,1221,1221,w62f57a5,2,Animal_Land_Solid_Large,6,False
1094,1222,1222,w62f57a5,3,Object_Land_Solid_Large,1,True
1095,1223,1223,w62f57a5,3,Animal_Sea_Solid_Small,2,False
1096,1224,1224,w62f57a5,3,Animal_Land_Pattern_Small,3,True
1097,1225,1225,w62f57a5,3,Animal_Land_Pattern_Large,4,True
1098,1226,1226,w62f57a5,3,Object_Land_Pattern_Large,5,True
1099,1227,1227,w62f57a5,3,Animal_Sea_Pattern_Large,6,True
1100,1228,1228,w62f57a5,4,Object_Land_Pattern_Large,1,True
1101,1229,1229,w62f57a5,4,Object_Land_Solid_Small,2,False
1102,1230,1230,w62f57a5,4,Animal_Sea_Pattern_Small,3,True
1103,1231,1231,w62f57a5,4,Animal_Sea_Pattern_Large,4,True
1104,1232,1232,w62f57a5,4,Object_Sea_Solid_Small,5,False
1105,1233,1233,w62f57a5,4,Animal_Sea_Solid_Large,6,False
1106,1234,1234,w62f57a5,5,Object_Sea_Solid_Small,1,True
1107,1235,1235,w62f57a5,5,Animal_Sea_Pattern_Large,2,False
1108,1236,1236,w62f57a5,5,Object_Land_Pattern_Small,3,True
1109,1237,1237,w62f57a5,5,Animal_Land_Solid_Small,4,True
1110,1238,1238,w62f57a5,5,Object_Land_Solid_Large,5,False
1111,1239,1239,w62f57a5,5,Object_Sea_Pattern_Large,6,True
1112,1240,1240,w62f57a5,6,Animal_Land_Solid_Large,1,True
1113,1241,1241,w62f57a5,6,Animal_Sea_Pattern_Large,2,True
1114,1242,1242,w62f57a5,6,Animal_Land_Pattern_Large,3,True
1115,1243,1243,w62f57a5,6,Animal_Land_Solid_Small,4,True
1116,1244,1244,w62f57a5,6,Animal_Sea_Solid_Small,5,False
1117,1245,1245,w62f57a5,6,Object_Land_Pattern_Small,6,True
1118,1246,1246,w62f57a5,7,Animal_Sea_Pattern_Small,1,True
1119,1247,1247,w62f57a5,7,Animal_Sea_Pattern_Large,2,True
1120,1248,1248,w62f57a5,7,Object_Sea_Pattern_Small,3,True
1121,1249,1249,w62f57a5,7,Animal_Sea_Solid_Large,4,True
1122,1250,1250,w62f57a5,7,Animal_Land_Pattern_Small,5,True
1123,1251,1251,w62f57a5,7,Object_Land_Pattern_Small,6,False
1124,1252,1252,w063688a,1,Object_Sea_Solid_Small,1,True
1125,1253,1253,w063688a,1,Animal_Land_Solid_Large,2,True
1126,1254,1254,w063688a,1,Animal_Sea_Pattern_Large,3,True
1127,1255,1255,w063688a,1,Object_Land_Solid_Large,4,True
1128,1256,1256,w063688a,1,Animal_Sea_Solid_Large,5,True
1129,1257,1257,w063688a,1,Object_Sea_Pattern_Large,6,True
1130,1258,1258,w063688a,2,Object_Land_Solid_Large,1,True
1131,1259,1259,w063688a,2,Object_Sea_Solid_Small,2,True
1132,1260,1260,w063688a,2,Animal_Sea_Solid_Small,3,True
1133,1261,1261,w063688a,2,Animal_Sea_Solid_Large,4,True
1134,1262,1262,w063688a,2,Object_Land_Pattern_Small,5,True
1135,1263,1263,w063688a,2,Object_Sea_Solid_Large,6,True
1136,1264,1264,w063688a,3,Animal_Land_Solid_Small,1,True
1137,1265,1265,w063688a,3,Animal_Sea_Pattern_Small,2,True
1138,1266,1266,w063688a,3,Animal_Sea_Solid_Small,3,False
1139,1267,1267,w063688a,3,Object_Sea_Pattern_Small,4,True
1140,1268,1268,w063688a,3,Object_Sea_Solid_Small,5,True
1141,1269,1269,w063688a,3,Object_Sea_Solid_Large,6,True
1142,1270,1270,w063688a,4,Object_Sea_Solid_Small,1,True
1143,1271,1271,w063688a,4,Object_Land_Pattern_Large,2,True
1144,1272,1272,w063688a,4,Object_Sea_Pattern_Small,3,True
1145,1273,1273,w063688a,4,Animal_Sea_Pattern_Large,4,True
1146,1274,1274,w063688a,4,Object_Land_Solid_Small,5,True
1147,1275,1275,w063688a,4,Object_Land_Pattern_Small,6,True
1148,1276,1276,w063688a,5,Animal_Sea_Pattern_Small,1,True
1149,1277,1277,w063688a,5,Object_Land_Solid_Small,2,True
1150,1278,1278,w063688a,5,Object_Land_Pattern_Large,3,True
1151,1279,1279,w063688a,5,Animal_Sea_Solid_Small,4,True
1152,1280,1280,w063688a,5,Object_Land_Pattern_Small,5,True
1153,1281,1281,w063688a,5,Object_Sea_Solid_Small,6,False
1154,1282,1282,w063688a,6,Animal_Land_Pattern_Large,1,True
1155,1283,1283,w063688a,6,Animal_Land_Pattern_Small,2,True
1156,1284,1284,w063688a,6,Animal_Sea_Pattern_Large,3,True
1157,1285,1285,w063688a,6,Object_Sea_Solid_Large,4,True
1158,1286,1286,w063688a,6,Animal_Land_Solid_Large,5,True
1159,1287,1287,w063688a,6,Animal_Sea_Pattern_Small,6,True
1160,1288,1288,w063688a,7,Animal_Land_Pattern_Large,1,True
1161,1289,1289,w063688a,7,Object_Land_Solid_Small,2,True
1162,1290,1290,w063688a,7,Animal_Land_Pattern_Small,3,True
1163,1291,1291,w063688a,7,Object_Land_Pattern_Large,4,True
1164,1292,1292,w063688a,7,Object_Sea_Pattern_Small,5,True
1165,1293,1293,w063688a,7,Animal_Sea_Pattern_Small,6,False
1166,1325,1325,w31415e8,1,Object_Land_Pattern_Large,1,False
1167,1326,1326,w31415e8,1,Object_Sea_Pattern_Small,2,True
1168,1327,1327,w31415e8,1,Object_Sea_Pattern_Large,3,True
1169,1328,1328,w31415e8,1,Object_Land_Solid_Small,4,False
1170,1329,1329,w31415e8,1,Animal_Land_Pattern_Small,5,True
1171,1330,1330,w31415e8,1,Object_Land_Pattern_Small,6,True
1172,1331,1331,w31415e8,2,Animal_Land_Pattern_Small,1,True
1173,1332,1332,w31415e8,2,Animal_Land_Solid_Small,2,True
1174,1333,1333,w31415e8,2,Object_Land_Pattern_Small,3,True
1175,1334,1334,w31415e8,2,Animal_Sea_Solid_Large,4,True
1176,1335,1335,w31415e8,2,Object_Land_Solid_Small,5,True
1177,1336,1336,w31415e8,2,Object_Sea_Pattern_Large,6,False
1178,1337,1337,w31415e8,3,Object_Sea_Pattern_Large,1,True
1179,1338,1338,w31415e8,3,Object_Sea_Pattern_Small,2,True
1180,1339,1339,w31415e8,3,Object_Sea_Solid_Small,3,True
1181,1340,1340,w31415e8,3,Object_Land_Solid_Large,4,True
1182,1341,1341,w31415e8,3,Animal_Sea_Solid_Large,5,True
1183,1342,1342,w31415e8,3,Object_Land_Pattern_Small,6,False
1184,1343,1343,w31415e8,4,Animal_Land_Pattern_Large,1,True
1185,1344,1344,w31415e8,4,Animal_Sea_Pattern_Large,2,True
1186,1345,1345,w31415e8,4,Animal_Land_Solid_Small,3,True
1187,1346,1346,w31415e8,4,Object_Land_Pattern_Large,4,True
1188,1347,1347,w31415e8,4,Object_Sea_Solid_Small,5,False
1189,1348,1348,w31415e8,4,Object_Sea_Solid_Large,6,True
1190,1349,1349,w31415e8,5,Animal_Sea_Pattern_Small,1,True
1191,1350,1350,w31415e8,5,Animal_Sea_Pattern_Large,2,True
1192,1351,1351,w31415e8,5,Object_Land_Pattern_Large,3,True
1193,1352,1352,w31415e8,5,Object_Sea_Solid_Large,4,True
1194,1353,1353,w31415e8,5,Object_Sea_Pattern_Large,5,True
1195,1354,1354,w31415e8,5,Animal_Land_Solid_Large,6,False
1196,1355,1355,w31415e8,6,Animal_Land_Solid_Large,1,True
1197,1356,1356,w31415e8,6,Animal_Land_Pattern_Small,2,False
1198,1357,1357,w31415e8,6,Animal_Land_Pattern_Large,3,True
1199,1358,1358,w31415e8,6,Object_Sea_Solid_Large,4,True
1200,1359,1359,w31415e8,6,Object_Land_Pattern_Large,5,True
1201,1360,1360,w31415e8,6,Animal_Sea_Solid_Small,6,True
1202,1361,1361,w31415e8,7,Animal_Sea_Solid_Small,1,True
1203,1362,1362,w31415e8,7,Object_Sea_Pattern_Large,2,True
1204,1363,1363,w31415e8,7,Object_Land_Solid_Small,3,True
1205,1364,1364,w31415e8,7,Animal_Sea_Pattern_Small,4,True
1206,1365,1365,w31415e8,7,Object_Sea_Pattern_Small,5,True
1207,1366,1366,w31415e8,7,Object_Land_Pattern_Large,6,False
1208,1367,1367,w9d4c48d,1,Object_Land_Pattern_Large,1,True
1209,1368,1368,w9d4c48d,1,Object_Sea_Pattern_Small,2,True
1210,1369,1369,w9d4c48d,1,Animal_Sea_Pattern_Small,3,True
1211,1370,1370,w9d4c48d,1,Animal_Land_Pattern_Large,4,True
1212,1371,1371,w9d4c48d,1,Animal_Land_Pattern_Small,5,True
1213,1372,1372,w9d4c48d,2,Animal_Land_Solid_Large,1,True
1214,1373,1373,w9d4c48d,2,Animal_Land_Pattern_Small,2,True
1215,1374,1374,w9d4c48d,2,Animal_Sea_Solid_Large,3,True
1216,1375,1375,w9d4c48d,2,Object_Sea_Solid_Small,4,True
1217,1376,1376,w9d4c48d,2,Object_Sea_Pattern_Large,5,False
1218,1377,1377,w9d4c48d,3,Animal_Sea_Pattern_Small,1,True
1219,1378,1378,w9d4c48d,3,Object_Land_Pattern_Small,2,True
1220,1379,1379,w9d4c48d,3,Object_Land_Solid_Small,3,True
1221,1380,1380,w9d4c48d,3,Animal_Land_Solid_Small,4,False
1222,1381,1381,w9d4c48d,3,Object_Sea_Pattern_Large,5,True
1223,1382,1382,w9d4c48d,4,Animal_Sea_Pattern_Small,1,True
1224,1383,1383,w9d4c48d,4,Animal_Sea_Solid_Large,2,True
1225,1384,1384,w9d4c48d,4,Object_Sea_Solid_Large,3,True
1226,1385,1385,w9d4c48d,4,Animal_Sea_Pattern_Large,4,True
1227,1386,1386,w9d4c48d,4,Object_Land_Pattern_Large,5,True
1228,1387,1387,w9d4c48d,4,Animal_Sea_Solid_Small,6,True
1229,1388,1388,w9d4c48d,5,Object_Sea_Pattern_Small,1,True
1230,1389,1389,w9d4c48d,5,Object_Land_Pattern_Large,2,True
1231,1390,1390,w9d4c48d,5,Object_Land_Solid_Small,3,True
1232,1391,1391,w9d4c48d,5,Animal_Land_Solid_Large,4,True
1233,1392,1392,w9d4c48d,5,Object_Land_Pattern_Small,5,True
1234,1393,1393,w9d4c48d,5,Animal_Land_Solid_Small,6,True
1235,1394,1394,w9d4c48d,6,Animal_Land_Solid_Large,1,True
1236,1395,1395,w9d4c48d,6,Animal_Land_Pattern_Small,2,True
1237,1396,1396,w9d4c48d,6,Animal_Sea_Pattern_Small,3,True
1238,1397,1397,w9d4c48d,6,Object_Sea_Pattern_Small,4,True
