,index,Unnamed: 0,wid,game,item,order,shown,multi_time,0
2496,2820,2820,wbe9243a,7,Object_Yellow,5,True,After,1
2497,2821,2821,wbe9243a,7,Scene_Blue,6,True,After,1
2498,2822,2822,wbe9243a,8,Animal_Green,1,True,Before,1
2499,2823,2823,wbe9243a,8,Food_Blue,2,True,Before,1
2500,2824,2824,wbe9243a,8,Object_Red,3,True,Before,1
2501,2825,2825,wbe9243a,8,Object_Blue,4,True,Before,1
2502,2826,2826,wbe9243a,8,Object_Green,5,True,Before,1
2503,2827,2827,wbe9243a,8,Animal_Blue,6,True,Before,1
2504,2828,2828,wbe9243a,9,Animal_Red,1,True,After,6
2505,2829,2829,wbe9243a,9,Animal_Blue,2,True,After,6
2506,2830,2830,wbe9243a,9,Scene_Blue,3,True,After,6
2507,2831,2831,wbe9243a,9,Scene_Yellow,4,True,After,6
2508,2832,2832,wbe9243a,9,Animal_Yellow,5,True,After,6
2509,2833,2833,wbe9243a,9,Object_Yellow,6,True,After,6
2510,2834,2834,w0b0ec85,1,Scene_Blue,3,True,After,1
2511,2835,2835,w0b0ec85,1,Food_Red,4,True,After,1
2512,2836,2836,w0b0ec85,1,Object_Green,5,True,After,1
2513,2837,2837,w0b0ec85,1,Object_Blue,6,True,After,1
2514,2838,2838,w0b0ec85,2,Scene_Yellow,1,True,Before,1
2515,2839,2839,w0b0ec85,2,Food_Green,2,True,Before,1
2516,2840,2840,w0b0ec85,2,Scene_Blue,4,True,Before,1
2517,2841,2841,w0b0ec85,2,Animal_Yellow,5,True,Before,1
2518,2842,2842,w0b0ec85,3,Food_Green,3,False,After,1
2519,2843,2843,w0b0ec85,3,Animal_Yellow,5,False,After,1
2520,2844,2844,w0b0ec85,4,Object_Yellow,3,True,Before,1
2521,2845,2845,w0b0ec85,4,Animal_Yellow,5,True,Before,1
2522,2846,2846,w0b0ec85,5,Scene_Blue,5,True,After,1
2523,2847,2847,w0b0ec85,5,Object_Green,6,True,After,1
2524,2848,2848,w0b0ec85,6,Animal_Green,2,False,Before,1
2525,2849,2849,w0b0ec85,7,Animal_Blue,4,False,After,1
2526,2850,2850,w0b0ec85,7,Scene_Yellow,5,True,After,1
2527,2851,2851,w0b0ec85,8,Food_Green,5,False,Before,1
2528,2852,2852,w0b0ec85,8,Scene_Yellow,6,False,Before,1
2529,2853,2853,w0ef0b67,1,Scene_Red,1,True,After,1
2530,2854,2854,w0ef0b67,1,Animal_Yellow,2,True,After,1
2531,2855,2855,w0ef0b67,1,Animal_Blue,3,True,After,1
2532,2856,2856,w0ef0b67,1,Scene_Yellow,4,True,After,1
2533,2857,2857,w0ef0b67,1,Scene_Blue,5,True,After,1
2534,2858,2858,w0ef0b67,1,Object_Blue,6,False,After,1
2535,2859,2859,w0ef0b67,2,Food_Yellow,1,True,Before,1
2536,2860,2860,w0ef0b67,2,Scene_Yellow,2,True,Before,1
2537,2861,2861,w0ef0b67,2,Animal_Blue,3,False,Before,1
2538,2862,2862,w0ef0b67,2,Scene_Green,4,True,Before,1
2539,2863,2863,w0ef0b67,3,Animal_Yellow,1,True,After,1
2540,2864,2864,w0ef0b67,3,Animal_Blue,2,True,After,1
2541,2865,2865,w0ef0b67,3,Object_Yellow,3,True,After,1
2542,2866,2866,w0ef0b67,3,Food_Yellow,4,True,After,1
2543,2867,2867,w0ef0b67,4,Animal_Yellow,1,False,Before,1
2544,2868,2868,w0ef0b67,4,Object_Yellow,2,False,Before,1
2545,2869,2869,w0ef0b67,4,Object_Blue,3,True,Before,1
2546,2870,2870,w0ef0b67,4,Animal_Green,4,True,Before,1
2547,2871,2871,w0ef0b67,5,Food_Yellow,1,False,After,1
2548,2872,2872,w0ef0b67,5,Scene_Red,2,True,After,1
2549,2873,2873,w0ef0b67,6,Animal_Blue,1,True,Before,1
2550,2874,2874,w0ef0b67,6,Food_Blue,2,True,Before,1
2551,2875,2875,w0ef0b67,6,Object_Blue,3,False,Before,1
2552,2876,2876,w0ef0b67,7,Animal_Red,1,False,After,1
2553,2877,2877,w0ef0b67,7,Scene_Red,2,False,After,1
2554,2878,2878,w0ef0b67,9,Object_Yellow,3,True,After,6
2555,2879,2879,w0ef0b67,9,Object_Green,4,True,After,6
2556,2880,2880,w0ef0b67,9,Animal_Green,6,True,After,6
2557,2881,2881,wea8ef8e,1,Animal_Red,1,True,Before,1
2558,2882,2882,wea8ef8e,1,Scene_Green,2,False,Before,1
2559,2883,2883,wea8ef8e,1,Scene_Red,3,False,Before,1
2560,2884,2884,wea8ef8e,1,Scene_Blue,4,False,Before,1
2561,2885,2885,wea8ef8e,1,Object_Green,5,True,Before,1
2562,2886,2886,wea8ef8e,1,Food_Green,6,False,Before,1
2563,2887,2887,wea8ef8e,2,Food_Yellow,1,True,After,1
2564,2888,2888,wea8ef8e,2,Scene_Yellow,2,True,After,1
2565,2889,2889,wea8ef8e,2,Animal_Green,4,False,After,1
2566,2890,2890,wea8ef8e,2,Object_Blue,6,True,After,1
2567,2891,2891,wea8ef8e,3,Animal_Green,1,True,Before,1
2568,2892,2892,wea8ef8e,3,Food_Red,2,True,Before,1
2569,2893,2893,wea8ef8e,3,Food_Yellow,3,False,Before,1
2570,2894,2894,wea8ef8e,4,Object_Yellow,1,True,After,1
2571,2895,2895,wea8ef8e,4,Scene_Yellow,2,True,After,1
2572,2896,2896,wea8ef8e,4,Animal_Green,3,False,After,1
2573,2897,2897,wea8ef8e,4,Scene_Green,4,False,After,1
2574,2898,2898,wea8ef8e,4,Scene_Blue,5,True,After,1
2575,2899,2899,wea8ef8e,5,Object_Yellow,1,True,Before,1
2576,2900,2900,wea8ef8e,5,Animal_Green,2,True,Before,1
2577,2901,2901,wea8ef8e,5,Food_Green,3,True,Before,1
2578,2902,2902,wea8ef8e,5,Scene_Yellow,4,False,Before,1
2579,2903,2903,wea8ef8e,5,Scene_Blue,5,False,Before,1
2580,2904,2904,wea8ef8e,5,Object_Blue,6,True,Before,1
2581,2905,2905,wea8ef8e,6,Animal_Red,1,False,After,1
2582,2906,2906,wea8ef8e,6,Food_Blue,2,True,After,1
2583,2907,2907,wea8ef8e,6,Object_Blue,3,False,After,1
2584,2908,2908,wea8ef8e,6,Scene_Blue,4,True,After,1
2585,2909,2909,wea8ef8e,6,Animal_Green,5,False,After,1
2586,2910,2910,wea8ef8e,6,Scene_Red,6,True,After,1
2587,2911,2911,wea8ef8e,7,Scene_Green,1,True,Before,1
2588,2912,2912,wea8ef8e,7,Animal_Blue,2,True,Before,1
2589,2913,2913,wea8ef8e,7,Object_Blue,3,True,Before,1
2590,2914,2914,wea8ef8e,7,Scene_Yellow,4,False,Before,1
2591,2915,2915,wea8ef8e,7,Scene_Red,5,False,Before,1
2592,2916,2916,wea8ef8e,8,Animal_Red,1,True,After,1
2593,2917,2917,wea8ef8e,8,Animal_Blue,2,False,After,1
2594,2918,2918,wea8ef8e,8,Animal_Yellow,3,True,After,1
2595,2919,2919,wea8ef8e,8,Scene_Red,4,True,After,1
2596,2920,2920,wea8ef8e,8,Food_Yellow,5,True,After,1
2597,2921,2921,wea8ef8e,8,Food_Red,6,True,After,1
2598,2922,2922,wea8ef8e,9,Scene_Blue,1,True,Before,6
2599,2923,2923,wea8ef8e,9,Animal_Blue,2,False,Before,6
2600,2924,2924,wea8ef8e,9,Food_Red,3,False,Before,6
2601,2925,2925,wea8ef8e,9,Animal_Green,4,False,Before,6
2602,2926,2926,wea8ef8e,9,Scene_Yellow,5,True,Before,6
2603,2927,2927,wea8ef8e,9,Object_Yellow,6,False,Before,6
2604,2939,2939,we38f335,1,Animal_Yellow,1,True,Before,1
2605,2940,2940,we38f335,1,Scene_Yellow,2,True,Before,1
2606,2941,2941,we38f335,1,Food_Blue,3,True,Before,1
2607,2942,2942,we38f335,1,Scene_Red,4,True,Before,1
2608,2943,2943,we38f335,1,Food_Red,5,False,Before,1
2609,2944,2944,we38f335,1,Object_Yellow,6,False,Before,1
2610,2945,2945,we38f335,2,Animal_Green,1,False,After,1
2611,2946,2946,we38f335,2,Scene_Green,2,True,After,1
2612,2947,2947,we38f335,2,Object_Yellow,3,True,After,1
2613,2948,2948,we38f335,2,Scene_Blue,4,False,After,1
2614,2949,2949,we38f335,2,Food_Red,5,True,After,1
2615,2950,2950,we38f335,2,Food_Yellow,6,True,After,1
2616,2951,2951,we38f335,3,Animal_Yellow,1,True,Before,1
2617,2952,2952,we38f335,3,Animal_Blue,2,True,Before,1
2618,2953,2953,we38f335,3,Food_Yellow,3,True,Before,1
2619,2954,2954,we38f335,3,Object_Yellow,4,True,Before,1
2620,2955,2955,we38f335,3,Object_Blue,5,True,Before,1
2621,2956,2956,we38f335,3,Animal_Green,6,True,Before,1
2622,2957,2957,we38f335,4,Animal_Green,1,True,After,1
2623,2958,2958,we38f335,4,Object_Green,2,True,After,1
2624,2959,2959,we38f335,4,Object_Blue,3,True,After,1
2625,2960,2960,we38f335,4,Scene_Red,4,True,After,1
2626,2961,2961,we38f335,4,Food_Blue,5,False,After,1
2627,2962,2962,we38f335,4,Scene_Blue,6,False,After,1
2628,2963,2963,we38f335,5,Object_Green,1,True,Before,1
2629,2964,2964,we38f335,5,Scene_Red,2,True,Before,1
2630,2965,2965,we38f335,5,Scene_Green,3,True,Before,1
2631,2966,2966,we38f335,5,Object_Red,4,True,Before,1
2632,2967,2967,we38f335,5,Animal_Green,5,True,Before,1
2633,2968,2968,we38f335,5,Object_Yellow,6,True,Before,1
2634,2969,2969,we38f335,6,Food_Green,1,True,After,1
2635,2970,2970,we38f335,6,Food_Red,2,True,After,1
2636,2971,2971,we38f335,6,Food_Blue,3,True,After,1
2637,2972,2972,we38f335,6,Scene_Blue,4,True,After,1
2638,2973,2973,we38f335,6,Animal_Blue,5,True,After,1
2639,2974,2974,we38f335,6,Animal_Red,6,True,After,1
2640,2975,2975,we38f335,7,Food_Green,1,True,Before,1
2641,2976,2976,we38f335,7,Object_Blue,2,True,Before,1
2642,2977,2977,we38f335,7,Scene_Green,3,True,Before,1
2643,2978,2978,we38f335,7,Scene_Yellow,4,True,Before,1
2644,2979,2979,we38f335,7,Object_Green,5,True,Before,1
2645,2980,2980,we38f335,7,Animal_Red,6,False,Before,1
2646,2981,2981,we38f335,8,Animal_Red,1,True,After,1
2647,2982,2982,we38f335,8,Food_Blue,2,True,After,1
2648,2983,2983,we38f335,8,Animal_Yellow,3,True,After,1
2649,2984,2984,we38f335,8,Animal_Red,4,True,After,1
2650,2985,2985,we38f335,8,Food_Red,5,True,After,1
2651,2986,2986,we38f335,8,Food_Yellow,6,True,After,1
2652,2987,2987,we38f335,9,Object_Blue,1,True,Before,6
2653,2988,2988,we38f335,9,Object_Green,2,True,Before,6
2654,2989,2989,we38f335,9,Scene_Blue,3,True,Before,6
2655,2990,2990,we38f335,9,Scene_Green,4,True,Before,6
2656,2991,2991,we38f335,9,Scene_Yellow,5,True,Before,6
2657,2992,2992,we38f335,9,Food_Green,6,True,Before,6
2658,2993,2993,wc6f0e84,1,Animal_Yellow,1,True,Before,1
2659,2994,2994,wc6f0e84,1,Animal_Blue,2,True,Before,1
2660,2995,2995,wc6f0e84,1,Scene_Blue,3,True,Before,1
2661,2996,2996,wc6f0e84,1,Food_Yellow,4,True,Before,1
2662,2997,2997,wc6f0e84,1,Scene_Yellow,5,True,Before,1
2663,2998,2998,wc6f0e84,1,Object_Yellow,6,False,Before,1
2664,2999,2999,wc6f0e84,2,Food_Green,1,True,After,1
2665,3000,3000,wc6f0e84,2,Object_Blue,2,True,After,1
2666,3001,3001,wc6f0e84,2,Food_Blue,3,True,After,1
2667,3002,3002,wc6f0e84,2,Scene_Yellow,5,False,After,1
2668,3003,3003,wc6f0e84,2,Object_Green,6,True,After,1
2669,3004,3004,wc6f0e84,3,Scene_Yellow,1,True,Before,1
2670,3005,3005,wc6f0e84,3,Scene_Blue,2,True,Before,1
2671,3006,3006,wc6f0e84,3,Animal_Red,3,True,Before,1
2672,3007,3007,wc6f0e84,3,Animal_Yellow,4,True,Before,1
2673,3008,3008,wc6f0e84,3,Object_Red,6,True,Before,1
2674,3009,3009,wc6f0e84,4,Object_Red,1,True,After,1
2675,3010,3010,wc6f0e84,4,Animal_Red,2,True,After,1
2676,3011,3011,wc6f0e84,4,Food_Green,4,True,After,1
2677,3012,3012,wc6f0e84,5,Animal_Red,1,True,Before,1
2678,3013,3013,wc6f0e84,5,Animal_Blue,2,True,Before,1
2679,3014,3014,wc6f0e84,5,Food_Green,4,False,Before,1
2680,3015,3015,wc6f0e84,5,Object_Yellow,5,False,Before,1
2681,3016,3016,wc6f0e84,5,Object_Green,6,True,Before,1
2682,3017,3017,wc6f0e84,6,Scene_Green,1,True,After,1
2683,3018,3018,wc6f0e84,6,Animal_Red,2,False,After,1
2684,3019,3019,wc6f0e84,6,Food_Green,3,True,After,1
2685,3020,3020,wc6f0e84,6,Animal_Green,4,True,After,1
2686,3021,3021,wc6f0e84,6,Scene_Red,5,True,After,1
2687,3022,3022,wc6f0e84,6,Food_Red,6,True,After,1
2688,3023,3023,wc6f0e84,7,Scene_Yellow,1,True,Before,1
2689,3024,3024,wc6f0e84,7,Scene_Blue,3,True,Before,1
2690,3025,3025,wc6f0e84,7,Object_Yellow,4,True,Before,1
2691,3026,3026,wc6f0e84,7,Food_Blue,5,True,Before,1
2692,3027,3027,wc6f0e84,7,Object_Blue,6,True,Before,1
2693,3028,3028,wc6f0e84,8,Object_Yellow,1,True,After,1
2694,3029,3029,wc6f0e84,8,Food_Blue,4,True,After,1
2695,3030,3030,wc6f0e84,8,Animal_Yellow,5,True,After,1
2696,3031,3031,wc6f0e84,8,Object_Blue,6,True,After,1
2697,3032,3032,wc6f0e84,9,Scene_Green,2,True,Before,6
2698,3033,3033,wc6f0e84,9,Food_Green,3,True,Before,6
2699,3034,3034,wc6f0e84,9,Food_Blue,4,True,Before,6
2700,3035,3035,wc6f0e84,9,Object_Blue,6,True,Before,6
2701,3036,3036,wab226bf,1,Animal_Red,1,False,After,1
2702,3037,3037,wab226bf,1,Object_Red,2,False,After,1
2703,3038,3038,wab226bf,1,Food_Red,3,False,After,1
2704,3039,3039,wab226bf,1,Scene_Blue,4,True,After,1
2705,3040,3040,wab226bf,1,Animal_Blue,5,True,After,1
2706,3041,3041,wab226bf,1,Food_Blue,6,False,After,1
2707,3042,3042,wab226bf,2,Scene_Green,1,True,Before,1
2708,3043,3043,wab226bf,2,Animal_Green,2,False,Before,1
2709,3044,3044,wab226bf,2,Food_Yellow,3,False,Before,1
2710,3045,3045,wab226bf,2,Food_Red,4,True,Before,1
2711,3046,3046,wab226bf,3,Scene_Blue,1,True,After,1
2712,3047,3047,wab226bf,3,Scene_Red,2,True,After,1
2713,3048,3048,wab226bf,3,Animal_Red,3,True,After,1
2714,3049,3049,wab226bf,3,Food_Red,4,False,After,1
2715,3050,3050,wab226bf,3,Scene_Yellow,5,True,After,1
2716,3051,3051,wab226bf,4,Animal_Red,1,True,Before,1
2717,3052,3052,wab226bf,4,Object_Yellow,2,True,Before,1
2718,3053,3053,wab226bf,4,Food_Red,3,True,Before,1
2719,3054,3054,wab226bf,4,Food_Green,4,True,Before,1
2720,3055,3055,wab226bf,5,Scene_Red,1,True,After,1
2721,3056,3056,wab226bf,5,Scene_Green,2,True,After,1
2722,3057,3057,wab226bf,5,Animal_Red,3,True,After,1
2723,3058,3058,wab226bf,5,Food_Red,4,False,After,1
2724,3059,3059,wab226bf,6,Food_Green,1,True,Before,1
2725,3060,3060,wab226bf,6,Animal_Green,2,True,Before,1
2726,3061,3061,wab226bf,6,Food_Yellow,3,True,Before,1
2727,3062,3062,wab226bf,6,Scene_Red,4,True,Before,1
2728,3063,3063,wab226bf,6,Scene_Green,5,True,Before,1
2729,3064,3064,wab226bf,6,Food_Red,6,True,Before,1
2730,3065,3065,wab226bf,7,Food_Blue,1,True,After,1
2731,3066,3066,wab226bf,7,Scene_Yellow,2,True,After,1
2732,3067,3067,wab226bf,7,Animal_Green,3,False,After,1
2733,3068,3068,wab226bf,7,Scene_Blue,4,True,After,1
2734,3069,3069,wab226bf,8,Object_Blue,1,True,Before,1
2735,3070,3070,wab226bf,8,Animal_Blue,2,True,Before,1
2736,3071,3071,wab226bf,8,Object_Yellow,3,True,Before,1
2737,3072,3072,wab226bf,8,Animal_Yellow,4,True,Before,1
2738,3073,3073,wab226bf,8,Animal_Red,5,False,Before,1
2739,3074,3074,wab226bf,9,Scene_Red,1,True,After,6
2740,3075,3075,wab226bf,9,Scene_Yellow,2,True,After,6
2741,3076,3076,wab226bf,9,Animal_Yellow,3,True,After,6
2742,3077,3077,wab226bf,9,Animal_Red,4,True,After,6
2743,3078,3078,wab226bf,9,Scene_Blue,5,True,After,6
2744,3079,3079,wab226bf,9,Food_Yellow,6,False,After,6
2745,3080,3080,w2a7296e,1,Animal_Blue,1,True,After,1
2746,3081,3081,w2a7296e,1,Object_Red,2,False,After,1
2747,3082,3082,w2a7296e,1,Animal_Green,3,True,After,1
2748,3083,3083,w2a7296e,1,Object_Green,4,False,After,1
2749,3084,3084,w2a7296e,1,Food_Yellow,5,True,After,1
2750,3085,3085,w2a7296e,1,Scene_Yellow,6,True,After,1
2751,3086,3086,w2a7296e,2,Animal_Yellow,1,False,Before,1
2752,3087,3087,w2a7296e,2,Animal_Green,2,False,Before,1
2753,3088,3088,w2a7296e,2,Scene_Yellow,3,False,Before,1
2754,3089,3089,w2a7296e,2,Animal_Blue,4,False,Before,1
2755,3090,3090,w2a7296e,2,Object_Red,5,False,Before,1
2756,3091,3091,w2a7296e,2,Dog,6,False,Before,1
2757,3092,3092,w2a7296e,3,Food_Blue,1,False,After,1
2758,3093,3093,w2a7296e,3,Food_Green,2,False,After,1
2759,3094,3094,w2a7296e,3,Animal_Yellow,3,True,After,1
2760,3095,3095,w2a7296e,3,Animal_Green,4,False,After,1
2761,3096,3096,w2a7296e,3,Object_Green,5,False,After,1
2762,3097,3097,w2a7296e,3,Object_Blue,6,False,After,1
2763,3098,3098,w2a7296e,4,Scene_Blue,1,False,Before,1
2764,3099,3099,w2a7296e,4,Object_Red,2,True,Before,1
2765,3100,3100,w2a7296e,4,Animal_Green,3,False,Before,1
2766,3101,3101,w2a7296e,4,Animal_Yellow,4,False,Before,1
2767,3102,3102,w2a7296e,4,Scene_Green,5,False,Before,1
2768,3103,3103,w2a7296e,4,Food_Green,6,True,Before,1
2769,3104,3104,w2a7296e,5,Animal_Green,1,True,After,1
2770,3105,3105,w2a7296e,5,Scene_Green,2,True,After,1
2771,3106,3106,w2a7296e,5,Scene_Yellow,3,False,After,1
2772,3107,3107,w2a7296e,5,Object_Red,4,False,After,1
2773,3108,3108,w2a7296e,5,Scene_Blue,5,False,After,1
2774,3109,3109,w2a7296e,5,Animal_Yellow,6,False,After,1
2775,3110,3110,w2a7296e,6,Animal_Green,1,True,Before,1
2776,3111,3111,w2a7296e,6,Food_Red,2,True,Before,1
2777,3112,3112,w2a7296e,6,Food_Yellow,3,True,Before,1
2778,3113,3113,w2a7296e,6,Scene_Green,4,True,Before,1
2779,3114,3114,w2a7296e,6,Animal_Yellow,5,False,Before,1
2780,3115,3115,w2a7296e,6,Scene_Blue,6,False,Before,1
2781,3116,3116,w2a7296e,7,Animal_Green,1,False,After,1
2782,3117,3117,w2a7296e,7,Food_Red,2,False,After,1
2783,3118,3118,w2a7296e,7,Food_Blue,3,True,After,1
2784,3119,3119,w2a7296e,7,Scene_Blue,4,True,After,1
2785,3120,3120,w2a7296e,7,Object_Blue,5,True,After,1
2786,3121,3121,w2a7296e,7,Object_Green,6,True,After,1
2787,3122,3122,w2a7296e,8,Food_Blue,1,True,Before,1
2788,3123,3123,w2a7296e,8,Object_Blue,2,True,Before,1
2789,3124,3124,w2a7296e,8,Object_Green,3,False,Before,1
2790,3125,3125,w2a7296e,8,Scene_Yellow,4,False,Before,1
2791,3126,3126,w2a7296e,8,Food_Yellow,5,False,Before,1
2792,3127,3127,w2a7296e,8,Animal_Green,6,False,Before,1
2793,3128,3128,w2a7296e,9,Animal_Red,1,True,After,6
2794,3129,3129,w2a7296e,9,Object_Red,2,False,After,6
2795,3130,3130,w2a7296e,9,Animal_Green,3,True,After,6
2796,3131,3131,w2a7296e,9,Animal_Yellow,4,False,After,6
2797,3132,3132,w2a7296e,9,Scene_Blue,5,False,After,6
2798,3133,3133,w2a7296e,9,Scene_Yellow,6,False,After,6
2799,3134,3134,w1629b0b,1,Animal_Yellow,1,True,After,1
2800,3135,3135,w1629b0b,1,Scene_Red,2,True,After,1
2801,3136,3136,w1629b0b,1,Food_Blue,3,True,After,1
2802,3137,3137,w1629b0b,1,Scene_Yellow,4,True,After,1
2803,3138,3138,w1629b0b,1,Scene_Blue,5,True,After,1
2804,3139,3139,w1629b0b,1,Object_Blue,6,False,After,1
2805,3140,3140,w1629b0b,2,Food_Red,1,True,Before,1
2806,3141,3141,w1629b0b,2,Object_Yellow,2,True,Before,1
2807,3142,3142,w1629b0b,2,Scene_Yellow,3,True,Before,1
2808,3143,3143,w1629b0b,2,Scene_Green,4,True,Before,1
2809,3144,3144,w1629b0b,3,Animal_Yellow,1,True,After,1
2810,3145,3145,w1629b0b,3,Food_Yellow,2,True,After,1
2811,3146,3146,w1629b0b,3,Animal_Green,3,True,After,1
2812,3147,3147,w1629b0b,4,Animal_Red,1,True,Before,1
2813,3148,3148,w1629b0b,4,Animal_Green,2,True,Before,1
2814,3149,3149,w1629b0b,4,Object_Green,3,True,Before,1
2815,3150,3150,w1629b0b,4,Scene_Green,4,False,Before,1
2816,3151,3151,w1629b0b,4,Object_Blue,5,True,Before,1
2817,3152,3152,w1629b0b,5,Animal_Red,1,False,After,1
2818,3153,3153,w1629b0b,5,Scene_Green,2,True,After,1
2819,3154,3154,w1629b0b,5,Object_Green,3,True,After,1
2820,3155,3155,w1629b0b,5,Scene_Red,4,True,After,1
2821,3156,3156,w1629b0b,6,Scene_Blue,1,True,Before,1
2822,3157,3157,w1629b0b,6,Animal_Red,2,True,Before,1
2823,3158,3158,w1629b0b,6,Scene_Green,3,False,Before,1
2824,3159,3159,w1629b0b,7,Scene_Blue,1,True,After,1
2825,3160,3160,w1629b0b,7,Scene_Yellow,2,True,After,1
2826,3161,3161,w1629b0b,7,Animal_Red,3,False,After,1
2827,3162,3162,w1629b0b,7,Scene_Green,4,True,After,1
2828,3163,3163,w1629b0b,7,Object_Green,5,True,After,1
2829,3164,3164,w1629b0b,8,Food_Red,1,True,Before,1
2830,3165,3165,w1629b0b,8,Animal_Yellow,2,True,Before,1
2831,3166,3166,w1629b0b,8,Object_Green,3,False,Before,1
2832,3167,3167,w1629b0b,8,Food_Yellow,4,True,Before,1
2833,3168,3168,w1629b0b,8,Animal_Green,5,False,Before,1
2834,3169,3169,w1629b0b,9,Scene_Red,1,True,After,6
2835,3170,3170,w1629b0b,9,Animal_Green,2,True,After,6
2836,3171,3171,w1629b0b,9,Object_Green,3,True,After,6
2837,3172,3172,w580c449,1,Object_Yellow,1,True,After,1
2838,3173,3173,w580c449,1,Animal_Blue,2,True,After,1
2839,3174,3174,w580c449,1,Animal_Green,3,True,After,1
2840,3175,3175,w580c449,1,Object_Blue,4,True,After,1
2841,3176,3176,w580c449,1,Animal_Red,5,False,After,1
2842,3177,3177,w580c449,2,Object_Blue,1,True,Before,1
2843,3178,3178,w580c449,2,Scene_Blue,2,True,Before,1
2844,3179,3179,w580c449,2,Scene_Red,3,True,Before,1
2845,3180,3180,w580c449,2,Object_Red,4,True,Before,1
2846,3181,3181,w580c449,2,Food_Red,5,True,Before,1
2847,3182,3182,w580c449,3,Food_Green,1,True,After,1
2848,3183,3183,w580c449,3,Animal_Red,2,True,After,1
2849,3184,3184,w580c449,3,Food_Red,3,True,After,1
2850,3185,3185,w580c449,3,Object_Yellow,4,False,After,1
2851,3186,3186,w580c449,4,Animal_Red,1,True,Before,1
2852,3187,3187,w580c449,4,Food_Red,2,False,Before,1
2853,3188,3188,w580c449,4,Scene_Green,3,False,Before,1
2854,3189,3189,w580c449,4,Anotherbird,4,False,Before,1
2855,3190,3190,w580c449,5,Animal_Green,1,True,After,1
2856,3191,3191,w580c449,5,Animal_Yellow,2,True,After,1
2857,3192,3192,w580c449,5,Scene_Blue,3,False,After,1
2858,3193,3193,w580c449,5,Sky,4,False,After,1
2859,3194,3194,w580c449,6,Scene_Red,1,True,Before,1
2860,3195,3195,w580c449,6,Scene_Green,2,True,Before,1
2861,3196,3196,w580c449,6,Food_Green,3,True,Before,1
2862,3197,3197,w580c449,6,Food_Red,4,True,Before,1
2863,3198,3198,w580c449,7,Scene_Red,1,True,After,1
2864,3199,3199,w580c449,7,Scene_Blue,2,True,After,1
2865,3200,3200,w580c449,8,Scene_Green,1,False,Before,1
2866,3201,3201,w580c449,8,Scene_Blue,2,False,Before,1
2867,3202,3202,w580c449,8,Scene_Yellow,3,False,Before,1
2868,3203,3203,w580c449,8,Object_Red,4,True,Before,1
2869,3204,3204,w580c449,9,Scene_Yellow,1,True,After,6
2870,3205,3205,w580c449,9,Object_Blue,2,False,After,6
2871,3206,3206,w580c449,9,Food_Green,3,True,After,6
2872,3207,3207,w768a02c,1,Animal_Green,1,True,Before,1
2873,3208,3208,w768a02c,1,Object_Green,2,True,Before,1
2874,3209,3209,w768a02c,1,Food_Blue,3,True,Before,1
2875,3210,3210,w768a02c,1,Scene_Blue,4,False,Before,1
2876,3211,3211,w768a02c,1,Animal_Blue,5,True,Before,1
2877,3212,3212,w768a02c,1,Food_Yellow,6,False,Before,1
2878,3213,3213,w768a02c,2,Object_Blue,1,True,After,1
2879,3214,3214,w768a02c,2,Scene_Blue,2,True,After,1
2880,3215,3215,w768a02c,2,Food_Red,3,True,After,1
2881,3216,3216,w768a02c,2,Scene_Green,4,True,After,1
2882,3217,3217,w768a02c,2,Animal_Blue,5,False,After,1
2883,3218,3218,w768a02c,2,Food_Blue,6,False,After,1
2884,3219,3219,w768a02c,3,Food_Yellow,1,True,Before,1
2885,3220,3220,w768a02c,3,Scene_Yellow,2,True,Before,1
2886,3221,3221,w768a02c,3,Animal_Yellow,3,True,Before,1
2887,3222,3222,w768a02c,3,Food_Red,4,True,Before,1
2888,3223,3223,w768a02c,3,Food_Green,5,True,Before,1
2889,3224,3224,w768a02c,3,Scene_Blue,6,False,Before,1
2890,3225,3225,w768a02c,4,Animal_Yellow,1,True,After,1
2891,3226,3226,w768a02c,4,Food_Yellow,2,False,After,1
2892,3227,3227,w768a02c,4,Object_Yellow,3,True,After,1
2893,3228,3228,w768a02c,4,Food_Red,4,False,After,1
2894,3229,3229,w768a02c,4,Scene_Blue,5,True,After,1
2895,3230,3230,w768a02c,4,Animal_Red,6,True,After,1
2896,3231,3231,w768a02c,5,Food_Green,1,True,Before,1
2897,3232,3232,w768a02c,5,Scene_Green,2,True,Before,1
2898,3233,3233,w768a02c,5,Food_Blue,3,True,Before,1
2899,3234,3234,w768a02c,5,Food_Yellow,4,True,Before,1
2900,3235,3235,w768a02c,5,Object_Yellow,5,False,Before,1
2901,3236,3236,w768a02c,5,Animal_Red,6,False,Before,1
2902,3237,3237,w768a02c,6,Food_Yellow,1,True,After,1
2903,3238,3238,w768a02c,6,Scene_Green,2,True,After,1
2904,3239,3239,w768a02c,6,Scene_Green,3,True,After,1
2905,3240,3240,w768a02c,6,Animal_Blue,4,False,After,1
2906,3241,3241,w768a02c,6,Food_Blue,5,False,After,1
2907,3242,3242,w768a02c,6,Animal_Yellow,6,False,After,1
2908,3243,3243,w768a02c,7,Animal_Red,1,True,Before,1
2909,3244,3244,w768a02c,7,Scene_Blue,2,True,Before,1
2910,3245,3245,w768a02c,7,Scene_Yellow,3,True,Before,1
2911,3246,3246,w768a02c,7,Object_Yellow,4,True,Before,1
