,index,wid,game,multi_time,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
1693,1849,wb85c4ff,3,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-2,-4.0,Food_Red
1694,1850,wb85c4ff,3,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
1695,1851,wb85c4ff,3,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1696,1852,wb85c4ff,3,After,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,1,2.0,Scene_Red
1697,1853,wb85c4ff,3,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,-2,-4.0,Animal_Green
1698,1854,wb85c4ff,4,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,-2,-3.0,Animal_Yellow
1699,1855,wb85c4ff,4,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-2,-4.0,Animal_Blue
1700,1856,wb85c4ff,4,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
1701,1857,wb85c4ff,4,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,2,3.0,Scene_Yellow
1702,1858,wb85c4ff,4,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,1,-1.0,Scene_Blue
1703,1859,wb85c4ff,4,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,1,2.0,Object_Yellow
1704,1860,wb85c4ff,5,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
1705,1861,wb85c4ff,5,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1706,1862,wb85c4ff,5,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1707,1863,wb85c4ff,5,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1708,1864,wb85c4ff,5,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,2,3.0,Animal_Blue
1709,1865,wb85c4ff,5,After,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,-1,-3.0,Food_Green
1710,1866,wb85c4ff,6,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-1,-2.0,Scene_Red
1711,1867,wb85c4ff,6,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,-1,-3.0,Scene_Blue
1712,1868,wb85c4ff,6,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
1713,1869,wb85c4ff,6,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,2,1.0,Food_Red
1714,1870,wb85c4ff,6,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,2,3.0,Food_Blue
1715,1871,wb85c4ff,6,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,1,0.0,Object_Red
1716,1872,wb85c4ff,7,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,-2,-3.0,Object_Green
1717,1873,wb85c4ff,7,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1718,1874,wb85c4ff,7,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,-2,-4.0,Object_Red
1719,1875,wb85c4ff,7,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,1,2.0,Animal_Green
1720,1876,wb85c4ff,7,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1721,1877,wb85c4ff,7,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1722,1878,wb85c4ff,8,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,2,1.0,Food_Red
1723,1879,wb85c4ff,8,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1724,1880,wb85c4ff,8,Before,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,-1,-2.0,Food_Green
1725,1881,wb85c4ff,8,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
1726,1882,wb85c4ff,8,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,1,2.0,Animal_Yellow
1727,1883,wb85c4ff,8,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-1,-2.0,Scene_Red
1728,1932,w9bde09f,1,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
1729,1933,w9bde09f,1,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
1730,1934,w9bde09f,1,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
1731,1935,w9bde09f,1,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
1732,1936,w9bde09f,1,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
1733,1937,w9bde09f,1,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
1734,1938,w9bde09f,2,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-2,-3.0,Scene_Blue
1735,1939,w9bde09f,2,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
1736,1940,w9bde09f,2,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1737,1941,w9bde09f,2,Before,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,1,0.0,Food_Blue
1738,1942,w9bde09f,2,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1739,1943,w9bde09f,2,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1740,1944,w9bde09f,3,After,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1741,1945,w9bde09f,3,After,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
1742,1946,w9bde09f,3,After,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,-2,-4.0,Food_Blue
1743,1947,w9bde09f,3,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
1744,1948,w9bde09f,3,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
1745,1949,w9bde09f,3,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,1,2.0,Animal_Green
1746,1950,w9bde09f,4,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
1747,1951,w9bde09f,4,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1748,1952,w9bde09f,4,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
1749,1953,w9bde09f,4,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1750,1954,w9bde09f,4,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1751,1955,w9bde09f,4,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1752,1956,w9bde09f,5,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
1753,1957,w9bde09f,5,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1754,1958,w9bde09f,5,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1755,1959,w9bde09f,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,1,2.0,Animal_Green
1756,1960,w9bde09f,5,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1757,1961,w9bde09f,5,After,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,-2,-4.0,Food_Green
1758,1962,w9bde09f,6,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,1,-1.0,Scene_Red
1759,1963,w9bde09f,6,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
1760,1964,w9bde09f,6,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-2,-1.0,Scene_Yellow
1761,1965,w9bde09f,6,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
1762,1966,w9bde09f,6,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,2,3.0,Food_Blue
1763,1967,w9bde09f,6,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,2,4.0,Object_Red
1764,1968,w9bde09f,7,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,2,1.0,Object_Green
1765,1969,w9bde09f,7,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1766,1970,w9bde09f,7,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,1,-1.0,Object_Red
1767,1971,w9bde09f,7,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-2,-1.0,Animal_Green
1768,1972,w9bde09f,7,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
1769,1973,w9bde09f,7,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1770,1974,w9bde09f,8,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,2,3.0,Food_Red
1771,1975,w9bde09f,8,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,1,2.0,Food_Yellow
1772,1976,w9bde09f,8,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1773,1977,w9bde09f,8,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,-2,-4.0,Animal_Red
1774,1978,w9bde09f,8,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-2,-1.0,Animal_Yellow
1775,1979,w9bde09f,8,Before,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
1776,1980,w249e8ce,1,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-1,-2.0,Scene_Blue
1777,1981,w249e8ce,1,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,2,1.0,Scene_Yellow
1778,1982,w249e8ce,1,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-2,-3.0,Scene_Red
1779,1983,w249e8ce,1,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,1,-1.0,Animal_Blue
1780,1984,w249e8ce,1,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
1781,1985,w249e8ce,1,After,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,-2,-3.0,Food_Blue
1782,1986,w249e8ce,2,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1783,1987,w249e8ce,2,Before,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
1784,1988,w249e8ce,2,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-2,-1.0,Food_Red
1785,1989,w249e8ce,2,Before,Scene_Yellow,"{""Q0"":""""}",,Scene,Yellow,-2,,Scene_Yellow
1786,1990,w249e8ce,2,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1787,1991,w249e8ce,2,Before,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,-1,-2.0,Object_Yellow
1788,1992,w249e8ce,3,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
1789,1993,w249e8ce,3,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-2,-1.0,Animal_Blue
1790,1994,w249e8ce,3,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
1791,1995,w249e8ce,3,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
1792,1996,w249e8ce,3,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1793,1997,w249e8ce,3,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1794,1998,w249e8ce,4,Before,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,-2,-4.0,Object_Red
1795,1999,w249e8ce,4,Before,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
1796,2000,w249e8ce,4,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,2,1.0,Object_Blue
1797,2001,w249e8ce,4,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
1798,2002,w249e8ce,4,Before,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-2,-1.0,Animal_Green
1799,2003,w249e8ce,4,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
1800,2004,w249e8ce,5,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,2,1.0,Object_Green
1801,2005,w249e8ce,5,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-1,0.0,Object_Red
1802,2006,w249e8ce,5,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1803,2007,w249e8ce,5,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1804,2008,w249e8ce,5,After,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
1805,2009,w249e8ce,5,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
1806,2010,w249e8ce,6,Before,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
1807,2011,w249e8ce,6,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
1808,2012,w249e8ce,6,Before,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
1809,2013,w249e8ce,6,Before,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
1810,2014,w249e8ce,6,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
1811,2015,w249e8ce,6,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-1,-2.0,Scene_Blue
1812,2016,w249e8ce,7,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,2,1.0,Scene_Green
1813,2017,w249e8ce,7,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1814,2018,w249e8ce,7,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1815,2019,w249e8ce,7,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,-2,-3.0,Object_Green
1816,2020,w249e8ce,7,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1817,2021,w249e8ce,7,After,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,-1,-2.0,Food_Green
1818,2022,w249e8ce,8,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
1819,2023,w249e8ce,8,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1820,2024,w249e8ce,8,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1821,2025,w249e8ce,8,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
1822,2026,w249e8ce,8,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
1823,2027,w249e8ce,8,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,1,3.0,Object_Red
1824,2028,wa1909e0,1,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-1,1.0,Scene_Blue
1825,2029,wa1909e0,1,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1826,2030,wa1909e0,1,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
1827,2031,wa1909e0,1,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,2,1.0,Animal_Blue
1828,2032,wa1909e0,1,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
1829,2033,wa1909e0,1,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,1,2.0,Food_Blue
1830,2034,wa1909e0,2,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1831,2035,wa1909e0,2,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
1832,2036,wa1909e0,2,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
1833,2037,wa1909e0,2,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1834,2038,wa1909e0,2,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1835,2039,wa1909e0,2,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1836,2040,wa1909e0,3,After,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-2,0.0,Animal_Yellow
1837,2041,wa1909e0,3,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,2,3.0,Animal_Blue
1838,2042,wa1909e0,3,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
1839,2043,wa1909e0,3,After,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
1840,2044,wa1909e0,3,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1841,2045,wa1909e0,3,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
1842,2046,wa1909e0,4,Before,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-2,-1.0,Object_Red
1843,2047,wa1909e0,4,Before,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
1844,2048,wa1909e0,4,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1845,2049,wa1909e0,4,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,2,1.0,Animal_Red
1846,2050,wa1909e0,4,Before,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,1,-1.0,Animal_Green
1847,2051,wa1909e0,4,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-2,-1.0,Scene_Red
1848,2052,wa1909e0,5,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
1849,2053,wa1909e0,5,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
1850,2054,wa1909e0,5,After,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
1851,2055,wa1909e0,5,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1852,2056,wa1909e0,5,After,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
1853,2057,wa1909e0,5,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
1854,2058,wa1909e0,6,Before,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,1,0.0,Food_Blue
1855,2059,wa1909e0,6,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
1856,2060,wa1909e0,6,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1857,2061,wa1909e0,6,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1858,2062,wa1909e0,6,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-1,0.0,Animal_Red
1859,2063,wa1909e0,6,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
1860,2064,wa1909e0,7,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
1861,2065,wa1909e0,7,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1862,2066,wa1909e0,7,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1863,2067,wa1909e0,7,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
1864,2068,wa1909e0,7,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
1865,2069,wa1909e0,7,After,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
1866,2070,wa1909e0,8,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
1867,2071,wa1909e0,8,Before,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
1868,2072,wa1909e0,8,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1869,2073,wa1909e0,8,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
1870,2074,wa1909e0,8,Before,Animal_Yellow,"{""Q0"":""+!""}",,Animal,Yellow,1,,Animal_Yellow
1871,2075,wa1909e0,8,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,1,0.0,Object_Red
1872,2124,w7800d0f,1,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1873,2125,w7800d0f,1,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,-2,-3.0,Object_Red
1874,2126,w7800d0f,1,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
1875,2127,w7800d0f,1,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,2,1.0,Animal_Yellow
1876,2128,w7800d0f,1,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
1877,2129,w7800d0f,1,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
1878,2130,w7800d0f,2,After,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,-1,-3.0,Scene_Blue
1879,2131,w7800d0f,2,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,1,3.0,Scene_Yellow
1880,2132,w7800d0f,2,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1881,2133,w7800d0f,2,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,1,2.0,Food_Blue
1882,2134,w7800d0f,2,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,-2,-3.0,Food_Yellow
1883,2135,w7800d0f,2,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,-1,-2.0,Object_Blue
1884,2136,w7800d0f,3,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1885,2137,w7800d0f,3,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-1,-2.0,Food_Red
1886,2138,w7800d0f,3,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-2,-1.0,Food_Blue
1887,2139,w7800d0f,3,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1888,2140,w7800d0f,3,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-1,-3.0,Scene_Red
1889,2141,w7800d0f,3,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1890,2142,w7800d0f,4,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,-2,-4.0,Animal_Yellow
1891,2143,w7800d0f,4,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1892,2144,w7800d0f,4,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
1893,2145,w7800d0f,4,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,1,2.0,Scene_Yellow
1894,2146,w7800d0f,4,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,2,1.0,Scene_Blue
1895,2147,w7800d0f,4,After,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,-2,-4.0,Object_Yellow
1896,2148,w7800d0f,5,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,-2,-4.0,Object_Green
1897,2149,w7800d0f,5,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1898,2150,w7800d0f,5,Before,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,2,1.0,Object_Yellow
1899,2151,w7800d0f,5,Before,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,1,-1.0,Animal_Green
1900,2152,w7800d0f,5,Before,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,2,3.0,Animal_Blue
1901,2153,w7800d0f,5,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
1902,2154,w7800d0f,6,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-2,-4.0,Scene_Red
1903,2155,w7800d0f,6,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-2,-1.0,Scene_Blue
1904,2156,w7800d0f,6,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,2,3.0,Scene_Yellow
1905,2157,w7800d0f,6,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
1906,2158,w7800d0f,6,After,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,1,0.0,Food_Blue
1907,2159,w7800d0f,6,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-2,-1.0,Object_Red
1908,2160,w7800d0f,7,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
